"gameId","playId","snapDetail"
2018111810,2228,NA
2018111810,2312,"OK"
2018111810,2438,"OK"
2018111810,2941,NA
2018111810,2957,NA
2018111810,3092,NA
2018111810,3197,"OK"
2018111810,3296,"OK"
2018111810,3401,"OK"
2018111810,3651,"OK"
2018111810,3880,NA
2018111810,3896,NA
2018111810,4036,"OK"
2018111810,4308,NA
2018111810,4335,NA
2018111900,36,NA
2018111900,293,NA
2018111900,309,NA
2018111900,512,"L"
2018111900,921,NA
2018111900,937,NA
2018111900,1058,NA
2018111900,1074,NA
2018111900,1384,NA
2018111900,1445,NA
2018111900,1816,NA
2018111900,1835,NA
2018111900,1948,NA
2018111900,1964,NA
2018111900,2111,"OK"
2018111900,2306,NA
2018111900,2322,NA
2018111900,2567,NA
2018111900,2583,NA
2018111900,2657,NA
2018111900,3096,NA
2018111900,3112,NA
2018111900,3336,NA
2018111900,3352,NA
2018111900,3575,NA
2018111900,3597,NA
2018111900,3640,NA
2018111900,3656,NA
2018111900,3829,"OK"
2018111900,4032,"OK"
2018111900,4158,NA
2018111900,4174,NA
2018111900,4317,NA
2018111900,4333,NA
2018111900,4497,NA
2018111900,4513,NA
2018111900,4606,"OK"
2018111900,4707,"OK"
2018111900,4948,NA
2018111900,4964,NA
2018111900,5173,NA
2018111900,5189,NA
2018111900,5456,"OK"
2018112200,36,NA
2018112200,133,"OK"
2018112200,241,"OK"
2018112200,477,"OK"
2018112200,692,"L"
2018112200,790,"OK"
2018112200,1324,NA
2018112200,1340,NA
2018112200,1622,NA
2018112200,1641,NA
2018112200,1736,"OK"
2018112200,1967,NA
2018112200,2183,NA
2018112200,2451,"OK"
2018112200,2619,"OK"
2018112200,2757,"OK"
2018112200,2969,NA
2018112200,3264,NA
2018112200,3280,NA
2018112200,3544,NA
2018112200,3563,NA
2018112200,3651,"OK"
2018112200,3705,NA
2018112200,3721,NA
2018112201,36,NA
2018112201,301,NA
2018112201,317,NA
2018112201,415,"OK"
2018112201,534,"OK"
2018112201,908,"OK"
2018112201,1182,"OK"
2018112201,1266,"OK"
2018112201,1318,NA
2018112201,1334,NA
2018112201,1756,NA
2018112201,1775,NA
2018112201,1865,"OK"
2018112201,1990,"OK"
2018112201,2049,NA
2018112201,2217,"OK"
2018112201,2305,"OK"
2018112201,2467,NA
2018112201,2483,NA
2018112201,2643,NA
2018112201,2659,NA
2018112201,2856,"OK"
2018112201,2923,NA
2018112201,2939,NA
2018112201,3166,NA
2018112201,3194,NA
2018112201,3378,NA
2018112201,3394,NA
2018112201,3916,"OK"
2018112201,4235,NA
2018112201,4254,NA
2018112202,36,NA
2018112202,238,NA
2018112202,254,NA
2018112202,791,NA
2018112202,810,NA
2018112202,1245,NA
2018112202,1264,NA
2018112202,1370,"OK"
2018112202,1611,NA
2018112202,1627,NA
2018112202,1986,NA
2018112202,2237,"OK"
2018112202,2333,"OK"
2018112202,2530,NA
2018112202,2550,NA
2018112202,2933,NA
2018112202,2949,NA
2018112202,3058,"OK"
2018112202,3309,NA
2018112202,3329,NA
2018112202,3816,"OK"
2018112202,4045,NA
2018112202,4080,NA
2018112500,36,NA
2018112500,442,NA
2018112500,458,NA
2018112500,697,NA
2018112500,728,NA
2018112500,826,"OK"
2018112500,1028,"OK"
2018112500,1273,"OK"
2018112500,1306,NA
2018112500,1322,NA
2018112500,1461,"OK"
2018112500,1619,NA
2018112500,1638,NA
2018112500,1748,"OK"
2018112500,2066,NA
2018112500,2085,NA
2018112500,2393,NA
2018112500,2734,NA
2018112500,2750,NA
2018112500,2935,NA
2018112500,2951,NA
2018112500,3431,NA
2018112500,3447,NA
2018112500,3528,"OK"
2018112500,3650,"OK"
2018112500,3801,NA
2018112500,3817,NA
2018112500,3933,"OK"
2018112501,36,NA
2018112501,199,"OK"
2018112501,614,NA
2018112501,630,NA
2018112501,731,"OK"
2018112501,921,NA
2018112501,1280,NA
2018112501,1296,NA
2018112501,1385,"OK"
2018112501,1637,NA
2018112501,1653,NA
2018112501,1905,"OK"
2018112501,2314,NA
2018112501,2407,"OK"
2018112501,2554,"OK"
2018112501,2778,"OK"
2018112501,2912,"OK"
2018112501,3303,NA
2018112501,3467,NA
2018112501,3483,NA
2018112501,3634,"OK"
2018112501,3763,"OK"
2018112501,3963,"OK"
2018112501,4207,"OK"
2018112501,4454,NA
2018112501,4473,NA
2018112501,4723,NA
2018112501,4757,NA
2018112502,36,NA
2018112502,117,"OK"
2018112502,523,"OK"
2018112502,678,NA
2018112502,697,NA
2018112502,1052,NA
2018112502,1071,NA
2018112502,1166,"OK"
2018112502,1286,"OK"
2018112502,1422,NA
2018112502,1438,NA
2018112502,1621,NA
2018112502,1637,NA
2018112502,1885,NA
2018112502,1919,NA
2018112502,2351,NA
2018112502,2410,NA
2018112502,2666,NA
2018112502,2699,NA
2018112502,3172,NA
2018112502,3191,NA
2018112502,3352,NA
2018112502,3368,NA
2018112502,3574,NA
2018112502,3590,NA
2018112502,3837,NA
2018112502,3996,NA
2018112503,36,NA
2018112503,315,NA
2018112503,331,NA
2018112503,813,NA
2018112503,829,NA
2018112503,954,"OK"
2018112503,1300,NA
2018112503,1316,NA
2018112503,1710,NA
2018112503,1726,NA
2018112503,2039,NA
2018112503,2055,NA
2018112503,2178,NA
2018112503,2321,NA
2018112503,2337,NA
2018112503,2446,"OK"
2018112503,2541,"H"
2018112503,2838,NA
2018112503,2854,NA
2018112503,3109,"OK"
2018112503,3563,NA
2018112503,3579,NA
2018112503,3668,"OK"
2018112503,4188,"OK"
2018112504,36,NA
2018112504,218,NA
2018112504,234,NA
2018112504,389,NA
2018112504,405,NA
2018112504,668,"OK"
2018112504,996,"OK"
2018112504,1109,"OK"
2018112504,1202,"OK"
2018112504,1397,"OK"
2018112504,1526,"OK"
2018112504,1964,NA
2018112504,1980,NA
2018112504,2046,NA
2018112504,2062,NA
2018112504,2222,NA
2018112504,2312,"OK"
2018112504,2578,NA
2018112504,2597,NA
2018112504,2890,NA
2018112504,3178,NA
2018112504,3518,NA
2018112504,3537,NA
2018112504,3631,"OK"
2018112504,3846,NA
2018112504,3862,NA
2018112504,3982,"OK"
2018112504,4217,NA
2018112505,36,NA
2018112505,231,"<"
2018112505,417,"OK"
2018112505,659,NA
2018112505,686,NA
2018112505,860,NA
2018112505,876,NA
2018112505,1016,"OK"
2018112505,1315,"OK"
2018112505,1469,"OK"
2018112505,1782,NA
2018112505,1804,NA
2018112505,2002,"OK"
2018112505,2132,NA
2018112505,2153,NA
2018112505,2195,NA
2018112505,2581,NA
2018112505,2600,NA
2018112505,2903,NA
2018112505,2922,NA
2018112505,3032,NA
2018112505,3048,NA
2018112505,3262,"OK"
2018112505,3577,NA
2018112505,3593,NA
2018112505,3680,"<"
2018112505,3789,"OK"
2018112506,36,NA
2018112506,315,NA
2018112506,496,"OK"
2018112506,741,NA
2018112506,760,NA
2018112506,947,"OK"
2018112506,1348,NA
2018112506,1367,NA
2018112506,1538,NA
2018112506,1557,NA
2018112506,1648,NA
2018112506,1664,NA
2018112506,1953,NA
2018112506,2209,NA
2018112506,2409,"OK"
2018112506,2502,"OK"
2018112506,2761,NA
2018112506,2780,NA
2018112506,2965,"L"
2018112506,3125,"OK"
2018112506,3238,"OK"
2018112506,3460,NA
2018112506,3699,NA
2018112506,3718,NA
2018112506,4031,NA
2018112506,4050,NA
2018112507,36,NA
2018112507,120,"OK"
2018112507,255,"OK"
2018112507,455,NA
2018112507,471,NA
2018112507,560,"OK"
2018112507,646,"OK"
2018112507,822,"OK"
2018112507,1082,"OK"
2018112507,1389,NA
2018112507,1405,NA
2018112507,1685,NA
2018112507,1704,NA
2018112507,1967,"OK"
2018112507,2216,NA
2018112507,2235,NA
2018112507,2297,NA
2018112507,2643,NA
2018112507,2662,NA
2018112507,2852,NA
2018112507,2868,NA
2018112507,3094,"OK"
2018112507,3405,NA
2018112507,3421,NA
2018112507,3539,"OK"
2018112507,3661,"OK"
2018112507,4098,"OK"
2018112508,36,NA
2018112508,286,NA
2018112508,302,NA
2018112508,392,"OK"
2018112508,595,NA
2018112508,614,NA
2018112508,917,NA
2018112508,933,NA
2018112508,1025,"OK"
2018112508,1192,NA
2018112508,1332,NA
2018112508,1348,NA
2018112508,1515,NA
2018112508,1531,NA
2018112508,1751,"OK"
2018112508,2071,NA
2018112508,2087,NA
2018112508,2149,NA
2018112508,2475,NA
2018112508,2491,NA
2018112508,2594,"OK"
2018112508,2877,NA
2018112508,2908,NA
2018112508,2995,"OK"
2018112508,3080,"OK"
2018112508,3232,"OK"
2018112508,3438,NA
2018112508,3457,NA
2018112509,36,NA
2018112509,117,"OK"
2018112509,404,NA
2018112509,679,NA
2018112509,698,NA
2018112509,1242,"OK"
2018112509,1517,NA
2018112509,1538,NA
2018112509,1731,NA
2018112509,1747,NA
2018112509,2151,NA
2018112509,2182,NA
2018112509,2302,"OK"
2018112509,2455,"OK"
2018112509,2501,NA
2018112509,2517,NA
2018112509,2609,"OK"
2018112509,2854,NA
2018112509,2870,NA
2018112509,3012,"H"
2018112509,3099,"OK"
2018112509,3663,NA
2018112509,3679,NA
2018112509,3830,"OK"
2018112509,4003,"OK"
2018112510,36,NA
2018112510,167,"OK"
2018112510,272,"OK"
2018112510,363,"OK"
2018112510,576,NA
2018112510,592,NA
2018112510,755,NA
2018112510,771,NA
2018112510,985,NA
2018112510,1001,NA
2018112510,1211,NA
2018112510,1227,NA
2018112510,1306,"OK"
2018112510,1499,NA
2018112510,1683,"OK"
2018112510,2116,NA
2018112510,2153,NA
2018112510,2355,"OK"
2018112510,2450,"OK"
2018112510,2736,NA
2018112510,2755,NA
2018112510,2857,"OK"
2018112510,2998,NA
2018112510,3014,NA
2018112510,3157,"OK"
2018112510,3777,NA
2018112510,3796,NA
2018112600,36,NA
2018112600,216,NA
2018112600,235,NA
2018112600,323,"OK"
2018112600,403,NA
2018112600,419,NA
2018112600,617,NA
2018112600,633,NA
2018112600,803,"OK"
2018112600,963,NA
2018112600,979,NA
2018112600,1245,NA
2018112600,1261,NA
2018112600,1438,"OK"
2018112600,1733,"OK"
2018112600,1927,"OK"
2018112600,2075,NA
2018112600,2109,NA
2018112600,2438,NA
2018112600,2457,NA
2018112600,2775,"OK"
2018112600,2896,NA
2018112600,2912,NA
2018112600,3013,"OK"
2018112600,3109,"OK"
2018112600,3311,NA
2018112600,3327,NA
2018112600,3423,"OK"
2018112600,3685,"OK"
2018112900,37,NA
2018112900,316,NA
2018112900,335,NA
2018112900,432,"OK"
2018112900,558,"OK"
2018112900,650,"OK"
2018112900,923,NA
2018112900,939,NA
2018112900,1110,"OK"
2018112900,1873,NA
2018112900,1892,NA
2018112900,2004,NA
2018112900,2269,NA
2018112900,2288,NA
2018112900,2456,"OK"
2018112900,2852,NA
2018112900,2868,NA
2018112900,3018,"OK"
2018120200,36,NA
2018120200,331,NA
2018120200,350,NA
2018120200,638,NA
2018120200,654,NA
2018120200,769,"OK"
2018120200,1137,NA
2018120200,1241,NA
2018120200,1257,NA
2018120200,1457,"OK"
2018120200,1714,"OK"
2018120200,1834,"OK"
2018120200,1997,"OK"
2018120200,2335,NA
2018120200,2354,NA
2018120200,2408,NA
2018120200,2664,NA
2018120200,2683,NA
2018120200,2771,"OK"
2018120200,3254,NA
2018120200,3273,NA
2018120200,3398,"OK"
2018120200,3719,NA
2018120200,3738,NA
2018120200,3784,NA
2018120200,3800,NA
2018120200,4162,NA
2018120201,36,NA
2018120201,293,"OK"
2018120201,618,"OK"
2018120201,710,"OK"
2018120201,873,"OK"
2018120201,999,"OK"
2018120201,1153,"OK"
2018120201,1535,"OK"
2018120201,1793,NA
2018120201,1809,NA
2018120201,2202,NA
2018120201,2221,NA
2018120201,2275,NA
2018120201,2393,"OK"
2018120201,2537,"OK"
2018120201,2653,NA
2018120201,2669,NA
2018120201,2925,NA
2018120201,2941,NA
2018120201,3174,NA
2018120201,3190,NA
2018120201,3516,"OK"
2018120201,3660,"OK"
2018120201,3803,"OK"
2018120201,4051,"OK"
2018120201,4269,NA
2018120201,4288,NA
2018120202,36,NA
2018120202,234,"OK"
2018120202,442,"OK"
2018120202,730,NA
2018120202,750,NA
2018120202,1011,NA
2018120202,1030,NA
2018120202,1224,"OK"
2018120202,1659,NA
2018120202,1675,NA
2018120202,1815,"OK"
2018120202,2006,NA
2018120202,2025,NA
2018120202,2205,"OK"
2018120202,2274,NA
2018120202,2355,"OK"
2018120202,2752,NA
2018120202,2771,NA
2018120202,2900,NA
2018120202,2928,NA
2018120202,3102,NA
2018120202,3118,NA
2018120202,3458,"OK"
2018120202,3580,"OK"
2018120202,3676,"OK"
2018120202,3857,NA
2018120202,3873,NA
2018120202,4169,NA
2018120202,4188,NA
2018120202,4399,NA
2018120202,4415,NA
2018120203,36,NA
2018120203,273,">"
2018120203,447,"OK"
2018120203,547,"OK"
2018120203,717,"OK"
2018120203,842,"OK"
2018120203,955,"OK"
2018120203,1102,NA
2018120203,1118,NA
2018120203,1528,NA
2018120203,1544,NA
2018120203,1977,NA
2018120203,1996,NA
2018120203,2050,NA
2018120203,2164,"OK"
2018120203,2303,"OK"
2018120203,2395,"OK"
2018120203,2581,"OK"
2018120203,2735,NA
2018120203,2754,NA
2018120203,2972,NA
2018120203,2988,NA
2018120203,3197,"OK"
2018120203,3406,"OK"
2018120203,3700,NA
2018120203,3716,NA
2018120203,4064,NA
2018120204,36,NA
2018120204,337,NA
2018120204,404,NA
2018120204,503,"OK"
2018120204,790,NA
2018120204,806,NA
2018120204,966,"OK"
2018120204,1171,"OK"
2018120204,1316,NA
2018120204,1466,NA
2018120204,1820,NA
2018120204,1839,NA
2018120204,2337,NA
2018120204,2356,NA
2018120204,2416,NA
2018120204,2718,NA
2018120204,2734,NA
2018120204,2995,NA
2018120204,3414,"OK"
2018120204,3765,NA
2018120204,3784,NA
2018120204,4105,NA
2018120204,4265,"OK"
2018120205,35,NA
2018120205,298,"OK"
2018120205,587,"OK"
2018120205,706,"OK"
2018120205,1365,"OK"
2018120205,1877,NA
2018120205,1896,NA
2018120205,2168,"OK"
2018120205,2294,NA
2018120205,2427,"OK"
2018120205,2619,"OK"
2018120205,2826,"OK"
2018120205,2932,"OK"
2018120205,3064,"OK"
2018120205,3320,NA
2018120205,3341,NA
2018120205,3453,"OK"
2018120205,3666,"OK"
2018120205,4068,"OK"
2018120206,36,NA
2018120206,317,NA
2018120206,333,NA
2018120206,485,"OK"
2018120206,637,"OK"
2018120206,749,"OK"
2018120206,853,"OK"
2018120206,1185,NA
2018120206,1201,NA
2018120206,1295,"OK"
2018120206,1424,"OK"
2018120206,1614,"OK"
2018120206,1884,NA
2018120206,1900,NA
2018120206,2202,NA
2018120206,2454,NA
2018120206,2473,NA
2018120206,2640,"OK"
2018120206,2836,"OK"
2018120206,2922,"OK"
2018120206,3321,NA
2018120206,3559,NA
2018120206,3575,NA
2018120206,3972,"H"
2018120207,36,NA
2018120207,125,NA
2018120207,141,NA
2018120207,281,"OK"
2018120207,367,"OK"
2018120207,465,"OK"
2018120207,550,"OK"
2018120207,865,NA
2018120207,881,NA
2018120207,1279,"OK"
2018120207,1384,"OK"
2018120207,1476,"OK"
2018120207,1799,NA
2018120207,1815,NA
2018120207,2003,"OK"
2018120207,2144,"OK"
2018120207,2287,NA
2018120207,2321,NA
2018120207,2435,NA
2018120207,2451,NA
2018120207,2572,"OK"
2018120207,2941,NA
2018120207,2957,NA
2018120207,3179,"OK"
2018120207,3314,"OK"
2018120207,3558,NA
2018120207,3577,NA
2018120207,3924,"OK"
2018120207,4150,NA
2018120207,4169,NA
2018120207,4373,NA
2018120207,4410,NA
2018120207,4781,NA
2018120207,4812,NA
2018120207,5010,NA
2018120207,5029,NA
2018120208,36,NA
2018120208,206,NA
2018120208,334,NA
2018120208,350,NA
2018120208,437,"OK"
2018120208,676,NA
2018120208,836,NA
2018120208,852,NA
2018120208,1370,"OK"
2018120208,1469,"OK"
2018120208,1565,"OK"
2018120208,1657,NA
2018120208,1676,NA
2018120208,1843,"OK"
2018120208,2136,NA
2018120208,2152,NA
2018120208,2208,NA
2018120208,2446,"OK"
2018120208,2834,NA
2018120208,3040,"OK"
2018120208,3085,NA
2018120208,3166,"OK"
2018120208,3349,NA
2018120208,3365,NA
2018120208,3775,NA
2018120208,3791,NA
2018120208,4189,NA
2018120209,36,NA
2018120209,300,NA
2018120209,316,NA
2018120209,485,NA
2018120209,504,NA
2018120209,652,NA
2018120209,668,NA
2018120209,773,"OK"
2018120209,927,"OK"
2018120209,1259,"OK"
2018120209,1376,"OK"
2018120209,1773,NA
2018120209,1789,NA
2018120209,1843,NA
2018120209,2075,NA
2018120209,2094,NA
2018120209,2395,NA
2018120209,2661,NA
2018120209,2677,NA
2018120209,2975,"OK"
2018120209,3194,"OK"
2018120209,3486,"OK"
2018120209,3863,"OK"
2018120210,36,NA
2018120210,210,"OK"
2018120210,338,NA
2018120210,354,NA
2018120210,672,NA
2018120210,692,NA
2018120210,874,"H"
2018120210,987,"OK"
2018120210,1544,NA
2018120210,1564,NA
2018120210,2067,NA
2018120210,2084,NA
2018120210,2278,NA
2018120210,2311,NA
2018120210,2351,NA
2018120210,2550,NA
2018120210,2569,NA
2018120210,2859,NA
2018120210,2882,NA
2018120210,3102,NA
2018120210,3191,"OK"
2018120210,3461,NA
2018120210,3477,NA
2018120210,3751,NA
2018120210,3767,NA
2018120210,3903,"OK"
2018120210,4101,NA
2018120210,4117,NA
2018120210,4479,NA
2018120210,4495,NA
2018120210,4725,NA
2018120210,4744,NA
2018120211,36,NA
2018120211,144,"OK"
2018120211,366,NA
2018120211,385,NA
2018120211,466,NA
2018120211,482,NA
2018120211,719,"OK"
2018120211,1096,NA
2018120211,1115,NA
2018120211,1347,"OK"
2018120211,1430,"OK"
2018120211,1537,"OK"
2018120211,1671,NA
2018120211,1690,NA
2018120211,1910,NA
2018120211,1926,NA
2018120211,2044,NA
2018120211,2135,"OK"
2018120211,2218,"OK"
2018120211,2382,NA
2018120211,2401,NA
2018120211,2556,NA
2018120211,2572,NA
2018120211,2934,NA
2018120211,2953,NA
2018120211,3080,"OK"
2018120211,3173,"OK"
2018120211,3412,NA
2018120211,3431,NA
2018120211,3515,"OK"
2018120211,3633,NA
2018120211,3652,NA
2018120211,3736,"OK"
2018120211,3826,"OK"
2018120211,4011,"OK"
2018120211,4267,NA
2018120211,4283,NA
2018120212,36,NA
2018120212,120,"OK"
2018120212,361,NA
2018120212,377,NA
2018120212,558,NA
2018120212,731,"OK"
2018120212,911,"OK"
2018120212,1274,NA
2018120212,1293,NA
2018120212,1459,"OK"
2018120212,1621,"OK"
2018120212,1860,NA
2018120212,1876,NA
2018120212,1990,NA
2018120212,2083,"OK"
2018120212,2171,"OK"
2018120212,2544,NA
2018120212,2865,NA
2018120212,2884,NA
2018120212,2997,NA
2018120212,3013,NA
2018120212,3123,"OK"
2018120212,3352,NA
2018120212,4189,"OK"
2018120213,36,NA
2018120213,195,"OK"
2018120213,310,"OK"
2018120213,467,"OK"
2018120213,701,NA
2018120213,717,NA
2018120213,860,"OK"
2018120213,972,NA
2018120213,988,NA
2018120213,1445,"OK"
2018120213,1568,"OK"
2018120213,1717,"OK"
2018120213,1978,NA
2018120213,1994,NA
2018120213,2195,NA
2018120213,2229,NA
2018120213,2275,NA
2018120213,2291,NA
2018120213,2513,NA
2018120213,2529,NA
2018120213,2735,"OK"
2018120213,2952,"L"
2018120213,3284,NA
2018120213,3300,NA
2018120213,3362,NA
2018120213,3710,NA
2018120213,3729,NA
2018120213,4007,NA
2018120213,4023,NA
2018120300,36,NA
2018120300,402,NA
2018120300,418,NA
2018120300,547,"OK"
2018120300,639,"OK"
2018120300,952,NA
2018120300,971,NA
2018120300,1201,"OK"
2018120300,1260,NA
2018120300,1276,NA
2018120300,1663,"OK"
2018120300,1796,NA
2018120300,1812,NA
2018120300,2068,NA
2018120300,2093,NA
2018120300,2148,NA
2018120300,2247,"OK"
2018120300,2660,"OK"
2018120300,2999,NA
2018120300,3184,NA
2018120300,3203,NA
2018120300,3332,"OK"
2018120300,3583,NA
2018120300,3602,NA
2018120300,3816,"OK"
2018120600,36,NA
2018120600,306,NA
2018120600,322,NA
2018120600,494,"OK"
2018120600,786,"OK"
2018120600,826,NA
2018120600,1261,NA
2018120600,1281,NA
2018120600,1466,"OK"
2018120600,1607,"OK"
2018120600,1699,"OK"
2018120600,2054,NA
2018120600,2073,NA
2018120600,2127,NA
2018120600,2280,"OK"
2018120600,2588,NA
2018120600,2604,NA
2018120600,2750,NA
2018120600,2792,NA
2018120600,3111,NA
2018120600,3127,NA
2018120600,3309,"OK"
2018120900,36,NA
2018120900,384,NA
2018120900,400,NA
2018120900,533,"OK"
2018120900,762,NA
2018120900,781,NA
2018120900,1055,NA
2018120900,1367,NA
2018120900,1386,NA
2018120900,1598,NA
2018120900,1617,NA
2018120900,1703,NA
2018120900,1719,NA
2018120900,1979,"OK"
2018120900,2392,NA
2018120900,2470,NA
2018120900,2600,NA
2018120900,2623,NA
2018120900,3104,"OK"
2018120900,3456,NA
2018120900,3472,NA
2018120900,3770,NA
2018120900,3864,"OK"
2018120900,4123,NA
2018120900,4146,NA
2018120900,4567,NA
2018120900,4583,NA
2018120901,36,NA
2018120901,328,NA
2018120901,362,NA
2018120901,703,NA
2018120901,737,NA
2018120901,963,"H"
2018120901,1131,"OK"
2018120901,1418,NA
2018120901,1438,NA
2018120901,1570,NA
2018120901,1877,NA
2018120901,1896,NA
2018120901,2099,"OK"
2018120901,2254,"OK"
2018120901,2488,NA
2018120901,2572,NA
2018120901,2884,NA
2018120901,2915,NA
2018120901,3063,"OK"
2018120901,3486,"OK"
2018120901,3900,NA
2018120901,4085,"OK"
2018120901,4417,NA
2018120901,4685,"OK"
2018120902,36,NA
2018120902,334,NA
2018120902,350,NA
2018120902,468,NA
2018120902,484,NA
2018120902,724,"L"
2018120902,991,NA
2018120902,1020,NA
2018120902,1300,NA
2018120902,1316,NA
2018120902,1551,NA
2018120902,1570,NA
2018120902,1785,NA
2018120902,2059,NA
2018120902,2231,"OK"
2018120902,2314,"H"
2018120902,2693,NA
2018120902,2712,NA
2018120902,2871,"OK"
2018120902,3075,"OK"
2018120902,3315,NA
2018120902,3324,NA
2018120902,3412,"OK"
2018120902,3547,NA
2018120902,3566,NA
2018120902,4027,"OK"
2018120903,36,NA
2018120903,340,NA
2018120903,356,NA
2018120903,627,NA
2018120903,643,NA
2018120903,933,NA
2018120903,1034,"OK"
2018120903,1128,"OK"
2018120903,1418,NA
2018120903,1437,NA
2018120903,1554,NA
2018120903,1570,NA
2018120903,1748,"L"
2018120903,2161,NA
2018120903,2196,NA
2018120903,2462,NA
2018120903,2478,NA
2018120903,2565,"OK"
2018120903,2814,NA
2018120903,2830,NA
2018120903,3018,"OK"
2018120903,3129,"OK"
2018120903,3458,NA
2018120903,3474,NA
2018120903,3634,"OK"
2018120903,4235,"OK"
2018120903,4520,NA
2018120903,4536,NA
2018120904,36,NA
2018120904,120,"OK"
2018120904,227,"OK"
2018120904,371,"OK"
2018120904,452,"OK"
2018120904,563,"OK"
2018120904,1007,NA
2018120904,1033,NA
2018120904,1145,"OK"
2018120904,1305,"OK"
2018120904,1694,"OK"
2018120904,1779,NA
2018120904,1795,NA
2018120904,1902,"OK"
2018120904,2062,NA
2018120904,2078,NA
2018120904,2219,"OK"
2018120904,2509,NA
2018120904,2543,NA
2018120904,2980,NA
2018120904,2996,NA
2018120904,3213,NA
2018120904,3229,NA
2018120904,3557,"OK"
2018120904,3773,"OK"
2018120904,3928,"OK"
2018120904,4051,"OK"
2018120904,4254,NA
2018120904,4270,NA
2018120905,36,NA
2018120905,236,"OK"
2018120905,382,"OK"
2018120905,707,NA
2018120905,723,NA
2018120905,938,NA
2018120905,954,NA
2018120905,1157,NA
2018120905,1392,NA
2018120905,1411,NA
2018120905,1650,NA
2018120905,1666,NA
2018120905,1824,"OK"
2018120905,2113,NA
2018120905,2147,NA
2018120905,2815,NA
2018120905,2831,NA
2018120905,3207,"OK"
2018120905,3467,"OK"
2018120905,3600,"OK"
2018120905,3712,NA
2018120905,3728,NA
2018120905,4190,NA
2018120905,4206,NA
2018120905,4401,NA
2018120905,4440,NA
2018120905,4743,NA
2018120905,4762,NA
2018120906,36,NA
2018120906,342,NA
2018120906,358,NA
2018120906,496,NA
2018120906,512,NA
2018120906,599,"OK"
2018120906,744,"OK"
2018120906,909,NA
2018120906,925,NA
2018120906,1209,NA
2018120906,1225,NA
2018120906,1625,NA
2018120906,1872,"OK"
2018120906,2754,NA
2018120906,3167,"OK"
2018120906,3580,NA
2018120906,3599,NA
2018120906,4130,NA
2018120907,36,NA
2018120907,229,NA
2018120907,245,NA
2018120907,464,"OK"
2018120907,693,"OK"
2018120907,804,"OK"
2018120907,1121,NA
2018120907,1349,NA
2018120907,1368,NA
2018120907,1689,"OK"
2018120907,2062,NA
2018120907,2078,NA
2018120907,2649,"OK"
2018120907,2830,NA
2018120907,2907,"OK"
2018120907,3220,NA
2018120907,3236,NA
2018120907,3370,"OK"
2018120907,3573,NA
2018120907,3589,NA
2018120907,3718,"OK"
2018120907,4147,NA
2018120907,4166,NA
2018120908,37,NA
2018120908,162,"OK"
2018120908,283,"OK"
2018120908,415,"OK"
2018120908,507,"OK"
2018120908,687,"OK"
2018120908,940,NA
2018120908,956,NA
2018120908,1078,"OK"
2018120908,1364,NA
2018120908,1383,NA
2018120908,1464,"OK"
2018120908,1517,NA
2018120908,1533,NA
2018120908,1709,NA
2018120908,1747,NA
2018120908,1831,"OK"
2018120908,2019,NA
2018120908,2035,NA
2018120908,2289,NA
2018120908,2332,NA
2018120908,2416,"OK"
2018120908,2521,"OK"
2018120908,2765,NA
2018120908,2781,NA
2018120908,3371,NA
2018120908,3453,"OK"
2018120908,3628,NA
2018120908,3709,"OK"
2018120909,36,NA
2018120909,208,NA
2018120909,224,NA
2018120909,438,NA
2018120909,457,NA
2018120909,826,NA
2018120909,842,NA
2018120909,1028,"OK"
2018120909,1169,"OK"
2018120909,1476,NA
2018120909,1495,NA
2018120909,1639,"OK"
2018120909,1729,"OK"
2018120909,1867,"OK"
2018120909,2027,NA
2018120909,2169,NA
2018120909,2203,NA
2018120909,2587,NA
2018120909,2606,NA
2018120909,2828,"OK"
2018120909,2986,">"
2018120909,3185,NA
2018120909,3204,NA
2018120909,3420,NA
2018120909,3439,NA
2018120909,3822,NA
2018120909,3982,NA
2018120909,4008,NA
2018120910,36,NA
2018120910,288,NA
2018120910,307,NA
2018120910,396,"<"
2018120910,728,"OK"
2018120910,869,"<"
2018120910,1088,NA
2018120910,1364,"OK"
2018120910,1414,NA
2018120910,1430,NA
2018120910,1797,"OK"
2018120910,2048,"OK"
2018120910,2173,"OK"
2018120910,2587,NA
2018120910,2607,NA
2018120910,2678,NA
2018120910,2804,"OK"
2018120910,2917,"OK"
2018120910,3229,NA
2018120910,3245,NA
2018120910,3505,"OK"
2018120910,4083,"OK"
2018120910,4497,NA
2018120910,4539,NA
2018120911,36,NA
2018120911,322,"OK"
2018120911,437,"OK"
2018120911,561,"OK"
2018120911,682,"OK"
2018120911,873,"OK"
2018120911,1317,NA
2018120911,1606,NA
2018120911,1750,"OK"
2018120911,1908,"OK"
2018120911,2070,"OK"
2018120911,2180,NA
2018120911,2396,"OK"
2018120911,2585,"OK"
2018120911,2820,NA
2018120911,2851,NA
2018120911,2972,"OK"
2018120911,3181,"OK"
2018120911,3510,NA
2018120911,3529,NA
2018120911,3745,NA
2018120911,3776,NA
2018120911,4226,"OK"
2018120912,36,NA
2018120912,174,"OK"
2018120912,359,"OK"
2018120912,721,NA
2018120912,740,NA
2018120912,835,"OK"
2018120912,1215,"OK"
2018120912,1596,NA
2018120912,1968,NA
2018120912,2002,NA
