"gameId","season","week","homeTeamAbbr","visitorTeamAbbr","gameTimeEastern"
2020092704,2020,3,"NE","LV","13:00:00"
2020092705,2020,3,"NYG","SF","13:00:00"
2020092706,2020,3,"PHI","CIN","13:00:00"
2020092707,2020,3,"PIT","HOU","13:00:00"
2020092708,2020,3,"IND","NYJ","16:05:00"
2020092709,2020,3,"LAC","CAR","16:05:00"
2020092710,2020,3,"ARI","DET","16:25:00"
2020092711,2020,3,"DEN","TB","16:25:00"
2020092712,2020,3,"SEA","DAL","16:25:00"
2020092713,2020,3,"NO","GB","20:20:00"
2020092800,2020,3,"BAL","KC","20:15:00"
2020100100,2020,4,"NYJ","DEN","20:20:00"
2020100400,2020,4,"CAR","ARI","13:00:00"
2020100401,2020,4,"CHI","IND","16:25:00"
2020100402,2020,4,"CIN","JAX","13:00:00"
2020100403,2020,4,"DAL","CLE","13:00:00"
2020100404,2020,4,"DET","NO","13:00:00"
2020100405,2020,4,"HOU","MIN","13:00:00"
2020100406,2020,4,"MIA","SEA","13:00:00"
2020100407,2020,4,"TB","LAC","13:00:00"
2020100409,2020,4,"WAS","BAL","13:00:00"
2020100410,2020,4,"LA","NYG","16:05:00"
2020100412,2020,4,"LV","BUF","16:25:00"
2020100413,2020,4,"SF","PHI","20:20:00"
2020100500,2020,4,"GB","ATL","21:00:00"
2020100501,2020,4,"KC","NE","19:05:00"
2020100800,2020,5,"CHI","TB","20:20:00"
2020101100,2020,5,"ATL","CAR","13:00:00"
2020101101,2020,5,"BAL","CIN","13:00:00"
2020101102,2020,5,"HOU","JAX","13:00:00"
2020101103,2020,5,"KC","LV","13:00:00"
2020101105,2020,5,"NYJ","ARI","13:00:00"
2020101106,2020,5,"PIT","PHI","13:00:00"
2020101108,2020,5,"WAS","LA","13:00:00"
2020101109,2020,5,"SF","MIA","16:05:00"
2020101110,2020,5,"CLE","IND","16:25:00"
2020101111,2020,5,"DAL","NYG","16:25:00"
2020101112,2020,5,"SEA","MIN","20:20:00"
2020101200,2020,5,"NO","LAC","20:15:00"
2020101300,2020,5,"TEN","BUF","19:00:00"
2020101800,2020,6,"CAR","CHI","13:00:00"
2020101801,2020,6,"IND","CIN","13:00:00"
2020101802,2020,6,"JAX","DET","13:00:00"
2020101803,2020,6,"MIN","ATL","13:00:00"
2020101804,2020,6,"NYG","WAS","13:00:00"
2020101805,2020,6,"PHI","BAL","13:00:00"
2020101806,2020,6,"PIT","CLE","13:00:00"
2020101807,2020,6,"TEN","HOU","13:00:00"
2020101810,2020,6,"TB","GB","16:25:00"
2020101811,2020,6,"SF","LA","20:20:00"
2020101812,2020,6,"NE","DEN","13:00:00"
2020101813,2020,6,"MIA","NYJ","16:05:00"
2020101900,2020,6,"DAL","ARI","20:15:00"
2020101901,2020,6,"BUF","KC","17:00:00"
2020102200,2020,7,"PHI","NYG","20:20:00"
2020102500,2020,7,"ATL","DET","13:00:00"
2020102502,2020,7,"CIN","CLE","13:00:00"
2020102503,2020,7,"HOU","GB","13:00:00"
2020102505,2020,7,"NO","CAR","13:00:00"
2020102506,2020,7,"NYJ","BUF","13:00:00"
2020102507,2020,7,"WAS","DAL","13:00:00"
2020102508,2020,7,"ARI","SEA","20:20:00"
2020102509,2020,7,"DEN","KC","16:25:00"
2020102510,2020,7,"NE","SF","16:25:00"
2020102511,2020,7,"LV","TB","16:05:00"
2020102512,2020,7,"TEN","PIT","13:00:00"
2020102513,2020,7,"LAC","JAX","16:25:00"
2020102600,2020,7,"LA","CHI","20:15:00"
2020102900,2020,8,"CAR","ATL","20:20:00"
2020110100,2020,8,"BUF","NE","13:00:00"
2020110101,2020,8,"CIN","TEN","13:00:00"
2020110102,2020,8,"CLE","LV","13:00:00"
2020110103,2020,8,"DET","IND","13:00:00"
2020110104,2020,8,"GB","MIN","13:00:00"
2020110105,2020,8,"KC","NYJ","13:00:00"
2020110106,2020,8,"MIA","LA","13:00:00"
2020110108,2020,8,"CHI","NO","16:25:00"
2020110109,2020,8,"SEA","SF","16:25:00"
2020110110,2020,8,"PHI","DAL","20:20:00"
2020110111,2020,8,"BAL","PIT","13:00:00"
2020110112,2020,8,"DEN","LAC","16:05:00"
2020110200,2020,8,"NYG","TB","20:15:00"
2020110500,2020,9,"SF","GB","20:20:00"
2020110800,2020,9,"ATL","DEN","13:00:00"
2020110801,2020,9,"BUF","SEA","13:00:00"
2020110802,2020,9,"IND","BAL","13:00:00"
2020110803,2020,9,"JAX","HOU","13:00:00"
2020110804,2020,9,"KC","CAR","13:00:00"
2020110805,2020,9,"MIN","DET","13:00:00"
2020110806,2020,9,"TEN","CHI","13:00:00"
2020110807,2020,9,"WAS","NYG","13:00:00"
2020110808,2020,9,"LAC","LV","16:05:00"
2020110809,2020,9,"ARI","MIA","16:25:00"
2020110810,2020,9,"DAL","PIT","16:25:00"
2020110811,2020,9,"TB","NO","20:20:00"
2020110900,2020,9,"NYJ","NE","20:15:00"
2020111200,2020,10,"TEN","IND","20:20:00"
2020111500,2020,10,"CAR","TB","13:00:00"
2020111501,2020,10,"CLE","HOU","13:00:00"
2020111502,2020,10,"DET","WAS","13:00:00"
2020111503,2020,10,"GB","JAX","13:00:00"
2020111504,2020,10,"NYG","PHI","13:00:00"
2020111505,2020,10,"PIT","CIN","16:25:00"
2020111506,2020,10,"ARI","BUF","16:05:00"
2020111507,2020,10,"LV","DEN","16:05:00"
2020111509,2020,10,"LA","SEA","16:25:00"
2020111510,2020,10,"NO","SF","16:25:00"
2020111511,2020,10,"NE","BAL","20:20:00"
2020111512,2020,10,"MIA","LAC","16:05:00"
2020111600,2020,10,"CHI","MIN","20:15:00"
2020111900,2020,11,"SEA","ARI","20:20:00"
2020112200,2020,11,"BAL","TEN","13:00:00"
2020112201,2020,11,"CAR","DET","13:00:00"
2020112202,2020,11,"CLE","PHI","13:00:00"
2020112203,2020,11,"HOU","NE","13:00:00"
2020112204,2020,11,"IND","GB","16:25:00"
2020112205,2020,11,"JAX","PIT","13:00:00"
2020112206,2020,11,"NO","ATL","13:00:00"
2020112207,2020,11,"WAS","CIN","13:00:00"
2020112209,2020,11,"MIN","DAL","16:25:00"
2020112210,2020,11,"LV","KC","20:20:00"
2020112211,2020,11,"DEN","MIA","16:05:00"
2020112212,2020,11,"LAC","NYJ","16:05:00"
2020112300,2020,11,"TB","LA","20:15:00"
2020112600,2020,12,"DET","HOU","12:30:00"
2020112601,2020,12,"DAL","WAS","16:30:00"
2020112900,2020,12,"ATL","LV","13:00:00"
2020112901,2020,12,"BUF","LAC","13:00:00"
2020112902,2020,12,"CIN","NYG","13:00:00"
2020112903,2020,12,"IND","TEN","13:00:00"
2020112904,2020,12,"JAX","CLE","13:00:00"
2020112905,2020,12,"MIN","CAR","13:00:00"
2020112906,2020,12,"NE","ARI","13:00:00"
2020112907,2020,12,"NYJ","MIA","13:00:00"
2020112908,2020,12,"DEN","NO","16:05:00"
2020112909,2020,12,"LA","SF","16:05:00"
2020112910,2020,12,"TB","KC","16:25:00"
2020112911,2020,12,"GB","CHI","20:20:00"
2020113000,2020,12,"PHI","SEA","20:15:00"
2020120200,2020,12,"PIT","BAL","15:40:00"
2020120600,2020,13,"ATL","NO","13:00:00"
2020120601,2020,13,"CHI","DET","13:00:00"
2020120602,2020,13,"HOU","IND","13:00:00"
2020120603,2020,13,"MIA","CIN","13:00:00"
2020120604,2020,13,"MIN","JAX","13:00:00"
2020120605,2020,13,"NYJ","LV","13:00:00"
2020120607,2020,13,"TEN","CLE","13:00:00"
2020120608,2020,13,"ARI","LA","16:05:00"
2020120609,2020,13,"SEA","NYG","16:05:00"
2020120610,2020,13,"GB","PHI","16:25:00"
2020120611,2020,13,"LAC","NE","16:25:00"
2020120612,2020,13,"KC","DEN","20:20:00"
2020120700,2020,13,"SF","BUF","20:15:00"
2020120702,2020,13,"PIT","WAS","17:00:00"
2020120800,2020,13,"BAL","DAL","20:05:00"
2020121000,2020,14,"LA","NE","20:20:00"
2020121300,2020,14,"CAR","DEN","13:00:00"
2020121301,2020,14,"CHI","HOU","13:00:00"
2020121302,2020,14,"CIN","DAL","13:00:00"
2020121303,2020,14,"DET","GB","16:25:00"
2020121304,2020,14,"JAX","TEN","13:00:00"
2020121305,2020,14,"MIA","KC","13:00:00"
2020121306,2020,14,"NYG","ARI","13:00:00"
2020121307,2020,14,"TB","MIN","13:00:00"
2020121308,2020,14,"LV","IND","16:05:00"
2020121309,2020,14,"SEA","NYJ","16:05:00"
2020121310,2020,14,"LAC","ATL","16:25:00"
2020121311,2020,14,"PHI","NO","16:25:00"
2020121312,2020,14,"SF","WAS","16:25:00"
2020121313,2020,14,"BUF","PIT","20:20:00"
2020121400,2020,14,"CLE","BAL","20:15:00"
2020121700,2020,15,"LV","LAC","20:20:00"
2020121900,2020,15,"DEN","BUF","16:30:00"
2020121901,2020,15,"GB","CAR","20:15:00"
2020122002,2020,15,"IND","HOU","13:00:00"
2020122003,2020,15,"LA","NYJ","16:05:00"
2020122004,2020,15,"TEN","DET","13:00:00"
2020122005,2020,15,"ATL","TB","13:00:00"
2020122006,2020,15,"BAL","JAX","13:00:00"
2020122007,2020,15,"MIA","NE","13:00:00"
2020122008,2020,15,"MIN","CHI","13:00:00"
2020122009,2020,15,"NYG","CLE","20:20:00"
2020122010,2020,15,"WAS","SEA","13:00:00"
2020122011,2020,15,"ARI","PHI","16:05:00"
2020122012,2020,15,"NO","KC","16:25:00"
2020122013,2020,15,"DAL","SF","13:00:00"
2020122100,2020,15,"CIN","PIT","20:15:00"
2020122500,2020,16,"NO","MIN","16:30:00"
2020122600,2020,16,"DET","TB","13:00:00"
2020122601,2020,16,"ARI","SF","16:30:00"
2020122602,2020,16,"LV","MIA","20:15:00"
2020122702,2020,16,"LAC","DEN","16:05:00"
2020122704,2020,16,"NYJ","CLE","13:00:00"
2020122705,2020,16,"BAL","NYG","13:00:00"
2020122706,2020,16,"HOU","CIN","13:00:00"
2020122707,2020,16,"JAX","CHI","13:00:00"
2020122708,2020,16,"KC","ATL","13:00:00"
2020122709,2020,16,"PIT","IND","13:00:00"
2020122710,2020,16,"WAS","CAR","16:05:00"
2020122711,2020,16,"SEA","LA","16:25:00"
2020122712,2020,16,"DAL","PHI","16:25:00"
2020122713,2020,16,"GB","TEN","20:20:00"
2020122800,2020,16,"NE","BUF","20:15:00"
2021010300,2020,17,"BUF","MIA","13:00:00"
2021010301,2020,17,"CAR","NO","16:25:00"
2021010302,2020,17,"CHI","GB","16:25:00"
2021010303,2020,17,"CIN","BAL","13:00:00"
2021010304,2020,17,"CLE","PIT","13:00:00"
2021010305,2020,17,"DET","MIN","13:00:00"
2021010306,2020,17,"KC","LAC","16:25:00"
2021010307,2020,17,"NE","NYJ","13:00:00"
2021010308,2020,17,"NYG","DAL","13:00:00"
2021010309,2020,17,"PHI","WAS","20:20:00"
2021010310,2020,17,"TB","ATL","13:00:00"
2021010311,2020,17,"DEN","LV","16:25:00"
2021010312,2020,17,"HOU","TEN","16:25:00"
2021010313,2020,17,"IND","JAX","16:25:00"
2021010314,2020,17,"LA","ARI","16:25:00"
2021010315,2020,17,"SF","SEA","16:25:00"
