"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","specialTeamsPlayType","specialTeamsResult","yardlineNumber","kickLength","year"
"2019-11-17T22:16:37.700",-0.51,27.68,17.57,7.91,1.8,"None",46236,"Daniel Carlson",45,1293,2019111709,66.2,53.6,64,NA,4.35,240,30.0674,NA,"Extra Point","Kick Attempt Good",15,33,2019
"2019-11-17T22:39:25.700",-0.99,29.45,17.47,7.61,1.78,"None",46236,"Daniel Carlson",42,1778,2019111709,66.2,53.6,64,NA,4.35,240,30.0674,NA,"Extra Point","Kick Attempt Good",15,33,2019
"2019-12-02T00:13:02.800",24.85,26.6,0,0,0,"None",46236,"Daniel Carlson",3,3713,2019120105,35.96,20.84,54,0,23.05,310,29.9404,"Clear","Extra Point","Blocked Kick Attempt",15,33,2019
"2019-12-08T21:39:03.700",-2.27,27.07,15.16,8.97,1.56,"None",46236,"Daniel Carlson",42,433,2019120812,60.8,53.6,77,NA,5.28,NA,30.0305,NA,"Extra Point","Kick Attempt Good",15,33,2019
"2019-12-08T22:11:37.400",122.48,26.17,14.02,8.22,1.44,"None",46236,"Daniel Carlson",44,1151,2019120812,60.8,53.6,77,NA,5.28,NA,30.0305,NA,"Extra Point","Kick Attempt Good",15,33,2019
"2019-12-08T22:44:40.300",122.54,23.92,13.44,15.5,1.43,"None",46236,"Daniel Carlson",44,1908,2019120812,60.8,53.6,77,NA,5.28,NA,30.0305,NA,"Extra Point","Kick Attempt Good",15,33,2019
"2018-09-09T21:18:30.400",110.64,28.21,11.85,9.25,0.99,"None",40125,"Dustin Hopkins",45,1305,2018090909,100.22,58.1,25,0,6.96,200,29.7515,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-09T21:40:45.900",98.18,27.49,4.89,7.15,0.58,"None",40125,"Dustin Hopkins",42,1800,2018090909,100.22,58.1,25,0,6.96,200,29.7515,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-23T17:06:19.600",120.47,27.94,15.29,12.41,1.68,"None",40125,"Dustin Hopkins",40,158,2018092309,62.6,61.52,96,0.079,9.2,70,30.218,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-23T17:37:55.400",119.3,26.37,13.27,4.7,1.51,"None",40125,"Dustin Hopkins",41,850,2018092309,62.6,61.52,96,0.079,9.2,70,30.218,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-23T18:12:53.200",-0.06,29.32,11.05,11.3,1.22,"extra_point",40125,"Dustin Hopkins",43,1598,2018092309,62.6,61.52,96,0.079,9.2,70,30.218,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-23T18:30:18.300",-0.43,25.53,13.13,15.27,1.14,"None",40125,"Dustin Hopkins",39,1923,2018092309,62.6,61.52,96,0.079,9.2,70,30.218,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-14T17:14:01.400",119.61,28.01,12.67,18.33,1.66,"None",40125,"Dustin Hopkins",39,307,2018101408,51.8,45.5,79,0.012,0,NA,30.283,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-14T17:33:27.900",119.97,27.2,11.29,9.1,1.32,"None",40125,"Dustin Hopkins",42,734,2018101408,51.8,45.5,79,0.012,0,NA,30.283,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-21T20:34:58.500",-0.81,26.29,14.22,5.54,1.62,"None",40125,"Dustin Hopkins",39,332,2018102110,51.62,29.84,43,0,17.21,310,30.1413,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-21T22:55:27.600",120.54,27.18,11.37,3.75,1.27,"None",40125,"Dustin Hopkins",44,3123,2018102110,51.62,29.84,43,0,17.21,310,30.1413,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-28T17:28:36.700",-1.12,25.7,16.6,11.45,2.09,"None",40125,"Dustin Hopkins",38,663,2018102806,51.08,43.16,74,0,10.31,240,29.7751,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-28T19:57:58.600",-0.22,24.21,14.73,5.15,1.69,"None",40125,"Dustin Hopkins",41,3744,2018102806,51.08,43.16,74,0,10.31,240,29.7751,"Clear","Extra Point","Kick Attempt Good",20,38,2018
"2018-11-04T19:08:43.900",121.84,25.11,11.87,11.44,1.82,"None",40125,"Dustin Hopkins",39,1561,2018110406,54.5,34.7,47,0,4.72,90,30.5251,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T20:14:35.900",120.05,26.71,14.16,17.78,1.05,"None",40125,"Dustin Hopkins",38,2855,2018110406,54.5,34.7,47,0,4.72,90,30.5251,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-11T20:15:45.000",120.82,26.6,9.82,18.83,1.72,"None",40125,"Dustin Hopkins",41,2801,2018111107,82.04,64.76,56,0,0,NA,30.1353,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-18T18:44:21.900",120.14,28.04,13.71,15.49,1.29,"None",40125,"Dustin Hopkins",41,1102,2018111806,49.28,35.06,58,0,5.84,140,30.3361,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-18T20:04:03.700",-0.28,27.23,13,7.02,1.56,"None",40125,"Dustin Hopkins",36,2854,2018111806,49.28,35.06,58,0,5.84,140,30.3361,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-18T20:29:11.000",120.32,25.76,14.85,7.54,1.83,"None",40125,"Dustin Hopkins",38,3482,2018111806,49.28,35.06,58,0,5.84,140,30.3361,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-22T22:31:05.700",-0.57,25.02,12.18,10.91,1.34,"None",40125,"Dustin Hopkins",41,1318,2018112201,64.4,37.58,37,0,8.08,130,30.1442,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-22T23:38:51.100",120.75,30.82,13.81,8.58,1.71,"extra_point_missed",40125,"Dustin Hopkins",41,2467,2018112201,64.4,37.58,37,0,8.08,130,30.1442,"Clear","Extra Point","Kick Attempt No Good",15,33,2018
"2018-11-23T00:16:06.400",-0.08,29.33,10.87,9.22,1.46,"None",40125,"Dustin Hopkins",42,3378,2018112201,64.4,37.58,37,0,8.08,130,30.1442,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-04T02:04:08.700",-0.38,26.89,13.28,4.73,1.13,"None",40125,"Dustin Hopkins",40,1260,2018120300,46.4,34.16,62,NA,9.2,NA,29.7884,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-12-22T22:23:04.600",6.79,28,33.39,24.52,3.68,"None",40125,"Dustin Hopkins",54,1426,2018122200,51.8,30.56,44,NA,9.2,NA,30.0763,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2019-09-08T17:11:54.000",0.08,25.89,17.11,10.82,1.89,"extra_point",40125,"Dustin Hopkins",40,218,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-08T17:57:06.000",120.09,25.45,13.68,5.1,1.35,"None",40125,"Dustin Hopkins",41,1142,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-08T20:17:50.500",-0.01,26.76,15.37,4.6,1.36,"None",40125,"Dustin Hopkins",41,4277,2019090806,75.02,52.88,46,0,3.36,220,30.0704,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-15T17:41:29.600",-0.41,26.36,17.17,7.7,1.77,"None",40125,"Dustin Hopkins",40,977,2019091509,82.22,58.1,44,0,11.43,310,30.1826,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-15T18:58:35.600",-0.11,27.2,16.94,8.2,1.74,"None",40125,"Dustin Hopkins",40,2686,2019091509,82.22,58.1,44,0,11.43,310,30.1826,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-15T19:45:16.600",120.65,25.48,13.5,2.2,1.44,"None",40125,"Dustin Hopkins",43,3845,2019091509,82.22,58.1,44,0,11.43,310,30.1826,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-06T17:18:40.800",119.73,27.06,16.5,10.97,1.71,"extra_point",40125,"Dustin Hopkins",38,457,2019100609,70.16,59.18,68,0,10.31,190,30.2859,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-13T17:47:41.100",0.04,28.43,17.54,9.5,1.77,"None",40125,"Dustin Hopkins",40,1095,2019101305,84.92,69.98,61,0,13.86,100,30.0438,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-13T18:51:54.000",120.76,26.25,15.7,9.95,1.4,"None",40125,"Dustin Hopkins",40,2284,2019101305,84.92,69.98,61,0,13.86,100,30.0438,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-11-24T18:38:18.300",120.47,27.76,12.68,7.95,1.3,"None",40125,"Dustin Hopkins",43,909,2019112407,44.78,30.92,58,0,6.96,290,29.5743,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-15T22:23:50.500",-1.07,27.13,19.44,7.15,1.78,"None",46426,"Eddy Pineiro",42,2754,2019091511,81.5,33.98,18,0,9.2,181,29.908,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-24T00:29:32.600",119.58,23.94,15.94,13.62,1.75,"None",46426,"Eddy Pineiro",41,443,2019092300,83.3,55.76,39,0,6.96,210,29.8223,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-24T01:22:21.700",4.33,28.3,14.99,4.84,1.54,"None",46426,"Eddy Pineiro",40,1810,2019092300,83.3,55.76,39,0,6.96,210,29.8223,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-24T01:41:06.500",1.15,28.4,16.75,6.35,1.71,"None",46426,"Eddy Pineiro",40,2233,2019092300,83.3,55.76,39,0,6.96,210,29.8223,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-06T18:40:22.100",119.9,28.79,15.06,5.5,1.55,"None",46426,"Eddy Pineiro",40,2040,2019100605,57.2,47.84,71,0,14.98,298,29.8578,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-06T18:59:09.900",120.08,26.57,17.29,7.29,1.77,"extra_point",46426,"Eddy Pineiro",39,2523,2019100605,57.2,47.84,71,0,14.98,298,29.8578,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-06T19:11:39.300",120.31,26.8,17.22,6.62,1.76,"None",46426,"Eddy Pineiro",40,2806,2019100605,57.2,47.84,71,0,14.98,298,29.8578,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-20T21:02:09.900",-0.07,26.05,15.71,21.56,1.79,"None",46426,"Eddy Pineiro",39,992,2019102009,55.94,48.92,77,0,8.08,80,29.9168,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-20T23:44:56.300",-0.3,25.15,16.18,10.5,1.7,"None",46426,"Eddy Pineiro",38,4763,2019102009,55.94,48.92,77,0,8.08,80,29.9168,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-27T18:49:19.400",116.68,26.16,14.92,25.16,1.77,"None",46426,"Eddy Pineiro",39,2523,2019102702,48.92,38.12,66,0,5.84,290,29.9139,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-11-03T19:59:54.400",-0.77,29.45,10.86,8.56,1.27,"None",46426,"Eddy Pineiro",43,2676,2019110305,51.08,24.98,36,0,11.43,290,30.1678,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-11-03T20:31:01.200",120.2,29.69,15.89,5.58,1.62,"None",46426,"Eddy Pineiro",41,3310,2019110305,51.08,24.98,36,0,11.43,290,30.1678,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-11-10T19:23:53.600",-0.31,24.55,11.42,3.37,1.34,"extra_point",46426,"Eddy Pineiro",42,2225,2019111000,42.08,35.06,76,0,11.43,20,30.0379,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2020-10-06T02:52:15.400",-0.42,29.98,13.43,5.25,1.36,"extra_point_missed",47423,"Elliott Fry",46,2391,2020100500,57.2,36.14,45,0,9.32,190,29.8666,"Clear","Extra Point","Kick Attempt No Good",15,33,2020
"2018-10-23T01:08:24.300",119.71,24.33,15.75,6.76,1.83,"None",38851,"Giorgio Tavecchio",42,1334,2018102200,51.98,46.94,83,0,0,NA,30.2387,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-23T02:37:16.100",120.06,26.74,14.05,6.06,1.63,"None",38851,"Giorgio Tavecchio",42,3291,2018102200,51.98,46.94,83,0,0,NA,30.2387,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T18:15:14.800",120.4,24.94,12.85,4.76,1.48,"None",38851,"Giorgio Tavecchio",43,346,2018110406,54.5,34.7,47,0,4.72,90,30.5251,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T18:56:08.800",0.54,25.21,15.64,7.88,1.77,"None",38851,"Giorgio Tavecchio",42,1267,2018110406,54.5,34.7,47,0,4.72,90,30.5251,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-09T21:24:03.800",120.86,26.21,13.44,6.3,1.57,"None",35102,"Graham Gano",42,1236,2018090910,80.6,71.6,74,0,8.08,10,29.846,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-16T19:28:20.700",-0.03,25.57,17.08,8.17,2.02,"None",35102,"Graham Gano",39,3074,2018091600,78.08,72.14,82,0,11.43,300,29.8312,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-16T19:53:45.100",0.48,27.24,16.8,5.41,1.58,"None",35102,"Graham Gano",30,3682,2018091600,78.08,72.14,82,0,11.43,300,29.8312,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-23T17:27:09.400",-0.99,26.13,9.75,18.36,1.92,"None",35102,"Graham Gano",41,718,2018092302,78.8,69.8,74,0,3.36,40,30.1088,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-23T17:48:53.200",120.44,27,13.5,7.67,1.63,"None",35102,"Graham Gano",43,1123,2018092302,78.8,69.8,74,0,3.36,40,30.1088,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-23T18:13:21.900",119.9,27,15.13,5.88,1.71,"None",35102,"Graham Gano",41,1681,2018092302,78.8,69.8,74,0,3.36,40,30.1088,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-23T19:03:12.500",119.79,25.68,12.68,6.49,1.58,"None",35102,"Graham Gano",42,2498,2018092302,78.8,69.8,74,0,3.36,40,30.1088,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-07T17:31:52.600",-0.74,25.23,13.93,9.63,1.72,"extra_point",35102,"Graham Gano",39,703,2018100701,77,71.42,83,0,0,NA,30.2446,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-07T17:48:39.400",120,26.21,13.33,7.61,1.61,"None",35102,"Graham Gano",42,1031,2018100701,77,71.42,83,0,0,NA,30.2446,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-07T19:36:37.900",-1.13,28.36,14.85,8.64,1.77,"None",35102,"Graham Gano",41,3304,2018100701,77,71.42,83,0,0,NA,30.2446,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-14T18:08:30.000",120.25,30.64,15.52,6.8,1.81,"None",35102,"Graham Gano",38,1581,2018101408,51.8,45.5,79,0.012,0,NA,30.283,"Light Rain","Extra Point","Kick Attempt No Good",15,33,2018
"2018-10-21T19:13:06.700",-0.17,29.54,10.18,11.99,1.07,"None",35102,"Graham Gano",47,2834,2018102108,46.94,27.14,46,0,20.82,330,30.0408,"Clear","Extra Point","Kick Attempt No Good",15,33,2018
"2018-10-21T19:46:58.700",0,25.67,8.28,13.85,0.78,"None",35102,"Graham Gano",44,3646,2018102108,46.94,27.14,46,0,20.82,330,30.0408,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-28T17:35:07.400",0.14,27.73,12.02,13.49,1.51,"None",35102,"Graham Gano",38,827,2018102801,60.8,42.62,51,0,8.08,260,30.0615,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-28T17:46:03.200",120.5,27.32,12.38,7.91,1.52,"None",35102,"Graham Gano",39,1008,2018102801,60.8,42.62,51,0,8.08,260,30.0615,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-28T18:04:47.100",120.55,26.97,14.88,8.44,1.77,"None",35102,"Graham Gano",39,1433,2018102801,60.8,42.62,51,0,8.08,260,30.0615,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T18:34:50.100",0.12,24.88,14.08,8.65,1.77,"None",35102,"Graham Gano",40,799,2018110402,59,39.38,48,0,0,NA,30.3952,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T18:53:52.000",120.58,28.21,12.35,5.83,1.49,"None",35102,"Graham Gano",43,1192,2018110402,59,39.38,48,0,0,NA,30.3952,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T19:11:57.600",121.07,27.28,12.24,6.62,1.51,"None",35102,"Graham Gano",42,1436,2018110402,59,39.38,48,0,0,NA,30.3952,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T19:21:58.500",120.02,27.61,12.86,6.81,1.46,"None",35102,"Graham Gano",42,1722,2018110402,59,39.38,48,0,0,NA,30.3952,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T20:52:20.600",-0.72,26.33,14.09,12.73,2.18,"None",35102,"Graham Gano",41,3521,2018110402,59,39.38,48,0,0,NA,30.3952,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-09T01:29:07.400",120.89,27.03,13.6,7.88,1.68,"None",35102,"Graham Gano",42,243,2018110800,39.02,30.74,72,0,5.84,40,30.3568,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-09T02:25:43.200",0.23,24.37,13.82,7.1,1.67,"None",35102,"Graham Gano",44,1505,2018110800,39.02,30.74,72,0,5.84,40,30.3568,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-30T23:06:17.900",120.32,26.37,12.78,7.07,1.52,"None",46634,"Greg Joseph",43,3945,2018093009,73.4,53.6,50,NA,10.56,270,29.9109,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-09-30T23:15:31.600",120.79,28.64,13.19,6.57,1.55,"field_goal",46634,"Greg Joseph",36,4176,2018093009,73.4,53.6,50,NA,10.56,270,29.9109,NA,"Extra Point","Kick Attempt Good",20,38,2018
"2018-10-07T18:20:21.300",120.19,20.35,9.32,14.24,0.75,"None",46634,"Greg Joseph",45,1845,2018100703,66.02,63.86,93,0,9.2,30,30.2003,"Clear","Extra Point","Kick Attempt No Good",15,33,2018
"2018-10-21T18:46:08.100",121,24.44,13.11,10.06,1.68,"None",46634,"Greg Joseph",41,2258,2018102109,80.06,66.74,64,0,6.96,40,30.0645,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-21T19:33:05.500",-0.4,25.09,14.6,7.95,1.68,"None",46634,"Greg Joseph",41,3326,2018102109,80.06,66.74,64,0,6.96,40,30.0645,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-21T19:59:09.500",-0.13,27.29,12.46,21.38,1.99,"None",46634,"Greg Joseph",41,3951,2018102109,80.06,66.74,64,0,6.96,40,30.0645,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-28T19:10:00.800",119.66,32.33,14.82,10.44,1.89,"None",46634,"Greg Joseph",39,2902,2018102807,44.06,37.94,79,0,8.08,240,29.8548,"Clear","Extra Point","Kick Attempt No Good",15,33,2018
"2018-11-11T18:22:50.700",119.02,25.85,14.42,7.39,1.73,"None",46634,"Greg Joseph",41,566,2018111102,37.94,21.92,52,0,6.96,190,30.348,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-11T19:08:44.800",0.64,27.12,8.83,8.32,0.91,"None",46634,"Greg Joseph",44,1597,2018111102,37.94,21.92,52,0,6.96,190,30.348,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-11T19:34:59.200",-0.14,23.86,13.45,8.34,1.71,"None",46634,"Greg Joseph",41,1987,2018111102,37.94,21.92,52,0,6.96,190,30.348,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-11T19:45:36.900",1.57,27.03,9.47,7.41,1.28,"None",46634,"Greg Joseph",43,2177,2018111102,37.94,21.92,52,0,6.96,190,30.348,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-25T18:12:38.600",119.67,28.32,8.96,6.99,1.25,"None",46634,"Greg Joseph",43,315,2018112503,46.04,46.04,100,0,3.36,180,29.9021,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-25T18:33:06.500",119.49,27.02,10.44,17.9,0.65,"None",46634,"Greg Joseph",40,813,2018112503,46.04,46.04,100,0,3.36,180,29.9021,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-25T18:52:05.900",0.46,26.94,13.25,11.5,1.37,"None",46634,"Greg Joseph",41,1300,2018112503,46.04,46.04,100,0,3.36,180,29.9021,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-25T19:15:23.300",-0.09,26.73,13.1,3.12,1.42,"extra_point",46634,"Greg Joseph",43,1710,2018112503,46.04,46.04,100,0,3.36,180,29.9021,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-25T19:54:23.500",-1.02,25.68,15.93,6.6,1.85,"None",46634,"Greg Joseph",40,2321,2018112503,46.04,46.04,100,0,3.36,180,29.9021,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-02T19:53:48.800",-0.95,27.38,14.04,8.82,1.63,"None",46634,"Greg Joseph",39,2718,2018120204,71.96,43.52,36,0,5.84,10,29.8489,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-09T18:17:57.200",119.68,27.81,11.75,9.43,1.62,"None",46634,"Greg Joseph",40,468,2018120902,28.94,15.98,58,0,0,NA,30.3598,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-11T02:46:21.400",-0.33,26.49,14.22,6.36,1.73,"extra_point",38701,"Greg Zuerlein",42,628,2018091001,66.2,55.4,68,NA,8.08,260,29.843,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-09-11T04:39:40.500",-0.66,25.71,12.95,11.38,1.3,"None",38701,"Greg Zuerlein",40,2965,2018091001,66.2,55.4,68,NA,8.08,260,29.843,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-09-11T05:22:16.600",120.01,27.07,12.28,7.94,1.55,"extra_point",38701,"Greg Zuerlein",41,4002,2018091001,66.2,55.4,68,NA,8.08,260,29.843,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-10-21T21:04:57.100",122,25.77,12.81,13.17,1.54,"None",38701,"Greg Zuerlein",37,988,2018102111,62.6,51.98,68,NA,5.59,280,29.9803,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-10-21T21:32:44.400",121.29,26.59,13.9,22.04,2.22,"None",38701,"Greg Zuerlein",37,1628,2018102111,62.6,51.98,68,NA,5.59,280,29.9803,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-10-21T22:33:41.000",120.95,29.12,17.14,12.96,2.03,"None",38701,"Greg Zuerlein",34,2704,2018102111,62.6,51.98,68,NA,5.59,280,29.9803,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-10-21T23:03:47.100",-0.79,23.02,16.18,13.99,2.11,"None",38701,"Greg Zuerlein",37,3353,2018102111,62.6,51.98,68,NA,5.59,280,29.9803,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-10-28T22:49:52.700",119.59,27.01,14.21,6.67,1.66,"None",38701,"Greg Zuerlein",42,3014,2018102810,73.94,60.08,62,0,6.96,250,29.9877,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T21:41:27.400",120.11,26.3,15.94,15.89,1.67,"None",38701,"Greg Zuerlein",41,487,2018110409,75.2,69.62,83,0.012,12.74,170,30.0231,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T22:04:34.000",-0.85,26.6,17.51,9.62,2.03,"None",38701,"Greg Zuerlein",41,1015,2018110409,75.2,69.62,83,0.012,12.74,170,30.0231,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T23:21:25.300",119.53,29.55,16.56,9.12,1.99,"None",38701,"Greg Zuerlein",39,2679,2018110409,75.2,69.62,83,0.012,12.74,170,30.0231,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-11T21:43:20.400",0.2,24.63,16.34,9.91,2,"None",38701,"Greg Zuerlein",37,575,2018111110,75.92,21.56,13,0,0,NA,30.0143,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-11T22:33:54.500",121.03,26.83,18.31,8.56,2.09,"extra_point",38701,"Greg Zuerlein",45,1653,2018111110,75.92,21.56,13,0,0,NA,30.0143,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-12T00:06:48.700",119.69,29.22,20.31,5.87,1.94,"None",38701,"Greg Zuerlein",39,3500,2018111110,75.92,21.56,13,0,0,NA,30.0143,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-20T01:22:44.000",-0.71,22.21,13.26,6.27,1.57,"None",38701,"Greg Zuerlein",41,293,2018111900,64.94,57.2,76,0,5.84,250,29.9818,"Clear","Extra Point","Kick Attempt No Good",15,33,2018
"2018-11-20T01:44:48.100",0.31,28.17,12.65,5.23,1.48,"None",38701,"Greg Zuerlein",41,921,2018111900,64.94,57.2,76,0,5.84,250,29.9818,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-20T02:44:03.700",118.93,26.92,15.86,22.48,1.47,"None",38701,"Greg Zuerlein",39,2306,2018111900,64.94,57.2,76,0,5.84,250,29.9818,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-20T03:21:59.200",0.46,24.45,14.1,7.04,1.67,"None",38701,"Greg Zuerlein",40,3096,2018111900,64.94,57.2,76,0,5.84,250,29.9818,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-20T03:47:21.000",-0.21,25.51,13.33,7.76,1.63,"None",38701,"Greg Zuerlein",40,3640,2018111900,64.94,57.2,76,0,5.84,250,29.9818,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-20T04:21:02.900",120.96,24.72,13.2,6.51,1.57,"None",38701,"Greg Zuerlein",40,4497,2018111900,64.94,57.2,76,0,5.84,250,29.9818,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-20T04:46:20.500",119.97,25.42,12.89,4.82,1.51,"None",38701,"Greg Zuerlein",40,5173,2018111900,64.94,57.2,76,0,5.84,250,29.9818,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-02T19:05:14.600",121.29,26.05,17.58,8.32,2.01,"None",38701,"Greg Zuerlein",40,1659,2018120202,57.02,48.74,74,0,12.74,180,29.4119,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-02T20:43:29.500",119.43,26.09,21.14,9.51,2.4,"None",38701,"Greg Zuerlein",38,3857,2018120202,57.02,48.74,74,0,12.74,180,29.4119,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-17T01:45:19.000",-0.62,27.39,14.73,9.84,1.85,"None",38701,"Greg Zuerlein",37,779,2018121611,60.98,55.04,81,0,6.96,270,30.1206,"Clear","Extra Point","Kick Attempt Good",15,33,2018
