"gameId","playId","time","x","y","s","a","dis","o","dir","nflId","displayName","position","team","TimeMeasure","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","quarter","specialTeamsPlayType","specialTeamsResult","kickerId","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","kickLength","absoluteYardlineNumber","FG_success","XP_success","real_angle","deviation_distance","year"
2018120209,1773,"2018-12-02T19:17:32.700",87.09,24.83,0.71,0.67,0.06,140.78,221.18,41991,"Cairo Santos","K","home","2018-12-02T07:00:00.000",78.98,71.96,79,0,12.74,190,29.9729,"Clear",2,"Extra Point","Kick Attempt Good",41991,15,"00:13:00",16,7,33,95,NA,1,3.20007840840707,1.007204667233,2018
2018120209,2075,"2018-12-02T19:40:49.500",83.15,24.71,0.84,0.83,0.08,152.28,142.28,35102,"Graham Gano","K","away","2018-12-02T07:00:00.000",78.98,71.96,79,0,12.74,190,29.9729,"Clear",3,"Field Goal","Kick Attempt Good",35102,19,"11:02:00",17,7,37,91,1,NA,2.04807203664806,1.9143328962153,2018
2018120209,2661,"2018-12-02T20:03:57.000",87.25,25.67,0.74,0.92,0.07,148.81,180.89,35102,"Graham Gano","K","away","2018-12-02T07:00:00.000",78.98,71.96,79,0,12.74,190,29.9729,"Clear",3,"Extra Point","Kick Attempt Good",35102,15,"02:24:00",24,16,33,95,NA,1,4.01953549108773,0.416189421706399,2018
2018120210,338,"2018-12-02T21:17:07.598",87.97,28.17,0.09,0.48,0.01,63.24,35.17,45046,"Harrison Butker","K","away","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,1,"Extra Point","Kick Attempt Good",45046,15,"12:11:00",0,6,33,95,NA,1,1.44375657798795,0.0541513764891981,2018
2018120210,672,"2018-12-02T21:28:10.799",91.67,31.16,0.24,0.16,0.02,88.63,270.37,45046,"Harrison Butker","K","away","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,1,"Field Goal","Kick Attempt Good",45046,10,"07:45:00",0,7,29,100,1,NA,5.20667269245794,1.0864292420471,2018
2018120210,1544,"2018-12-02T22:01:30.500",49.21,23.56,0.91,0.72,0.09,113.8,86.79,45046,"Harrison Butker","K","away","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,2,"Field Goal","Kick Attempt Good",45046,32,"07:07:00",0,10,50,42,1,NA,4.35492325461387,0.836000000000002,2018
2018120210,2067,"2018-12-02T22:20:33.500",88.34,27.79,0.35,0.68,0.04,139.11,122.43,46236,"Daniel Carlson","K","home","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,2,"Extra Point","Kick Attempt Good",46236,15,"01:04:00",6,13,33,95,NA,1,2.34120548010206,1.2846371518062,2018
2018120210,2550,"2018-12-02T22:54:15.598",48.22,24.26,0.46,1.45,0.05,330.85,56.27,46236,"Daniel Carlson","K","home","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,3,"Field Goal","Kick Attempt Good",46236,32,"11:10:00",7,19,50,42,1,NA,0.226201458321847,1.6592567885183,2018
2018120210,2859,"2018-12-02T23:05:46.400",88.26,28.09,0.44,0.45,0.05,65.55,60.73,45046,"Harrison Butker","K","away","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,3,"Extra Point","Kick Attempt Good",45046,15,"05:48:00",10,25,33,95,NA,1,0.484963759870754,0.685250836120403,2018
2018120210,3461,"2018-12-02T23:32:32.200",88.04,27.99,0.45,0.94,0.04,57.95,299.53,45046,"Harrison Butker","K","away","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,3,"Extra Point","Kick Attempt Good",45046,15,"00:04:00",16,32,33,95,NA,1,3.95334922770016,1.7605860268395,2018
2018120210,3751,"2018-12-02T23:42:39.400",87.83,27.93,0.15,1.08,0.02,95.22,100.69,46236,"Daniel Carlson","K","home","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,4,"Extra Point","Kick Attempt Good",46236,15,"10:41:00",22,33,33,95,NA,1,0.277187344406401,0.267051635479202,2018
2018120210,4101,"2018-12-02T23:57:24.900",88.08,27.59,0.08,0.7,0.01,127,355.86,46236,"Daniel Carlson","K","home","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,4,"Extra Point","Kick Attempt Good",46236,15,"06:46:00",29,33,33,95,NA,1,3.0538844958448,2.3812357626964,2018
2018120210,4479,"2018-12-03T00:13:04.000",32.14,26.12,0.74,1.47,0.07,258.38,90.92,45046,"Harrison Butker","K","away","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,4,"Extra Point","Kick Attempt Good",45046,15,"01:54:00",30,39,33,25,NA,1,1.04920223840908,0.430408310254197,2018
2018120210,4725,"2018-12-03T00:19:13.200",77.03,25.09,0.87,1.7,0.08,151.86,175.65,46236,"Daniel Carlson","K","home","2018-12-02T04:54:00.000",55.4,39.56,55,NA,5.59,260,30.1383,NA,4,"Field Goal","Kick Attempt Good",46236,26,"00:34:00",30,40,44,84,1,NA,2.46033271082735,1.0447886735565,2018
2018120211,366,"2018-12-02T21:14:43.400",66.18,27.82,0.41,0.15,0.04,100.55,259.06,41175,"Jason Myers","K","away","2018-12-02T08:52:00.000",62.6,33.8,34,NA,9.2,NA,29.6363,NA,1,"Field Goal","Kick Attempt Good",41175,36,"09:40:00",0,0,54,74,1,NA,3.2502401836729,2.5981488764759,2018
2018120211,466,"2018-12-02T21:20:47.900",87.91,27.78,0.78,0.35,0.08,134.29,215.85,41175,"Jason Myers","K","away","2018-12-02T08:52:00.000",62.6,33.8,34,NA,9.2,NA,29.6363,NA,1,"Extra Point","Kick Attempt Good",41175,15,"07:59:00",0,9,33,95,NA,1,0.237655520016672,0.1061753960612,2018
2018120211,1096,"2018-12-02T21:45:41.700",33.24,22.94,0.63,0.87,0.06,322.62,18.25,41175,"Jason Myers","K","away","2018-12-02T08:52:00.000",62.6,33.8,34,NA,9.2,NA,29.6363,NA,2,"Field Goal","Kick Attempt Good",41175,16,"11:45:00",0,10,34,26,1,NA,5.63067821007844,0.707602766345801,2018
2018120211,1671,"2018-12-02T22:11:54.000",42.91,29.4,0.6,1.24,0.06,333.85,358.43,41175,"Jason Myers","K","away","2018-12-02T08:52:00.000",62.6,33.8,34,NA,9.2,NA,29.6363,NA,2,"Field Goal","Kick Attempt Good",41175,25,"02:56:00",0,13,43,35,1,NA,1.86946067892949,2.0812650356885,2018
2018120211,2382,"2018-12-02T22:54:58.799",81.64,24.49,0.49,0.5,0.05,103.65,227.95,41175,"Jason Myers","K","away","2018-12-02T08:52:00.000",62.6,33.8,34,NA,9.2,NA,29.6363,NA,3,"Field Goal","Kick Attempt Good",41175,21,"10:43:00",6,16,39,89,1,NA,1.8311816139185,1.491442114861,2018
2018120211,2556,"2018-12-02T23:04:12.299",32.61,25.29,0.54,1.17,0.05,268.72,103.36,34707,"Ryan Succop","K","home","2018-12-02T08:52:00.000",62.6,33.8,34,NA,9.2,NA,29.6363,NA,3,"Extra Point","Kick Attempt Good",34707,15,"07:44:00",12,19,33,25,NA,1,2.79517835219918,1.323626750034,2018
2018120211,2934,"2018-12-02T23:20:41.299",81.76,30.71,0.57,0.45,0.06,129.07,243.8,41175,"Jason Myers","K","away","2018-12-02T08:52:00.000",62.6,33.8,34,NA,9.2,NA,29.6363,NA,3,"Field Goal","Kick Attempt Good",41175,21,"00:31:00",13,19,39,89,1,NA,3.73753502193518,0.2729296804361,2018
2018120211,3412,"2018-12-02T23:40:35.000",97.32,30.91,0.46,0.56,0.04,83.3,264.19,34707,"Ryan Succop","K","home","2018-12-02T08:52:00.000",62.6,33.8,34,NA,9.2,NA,29.6363,NA,4,"Field Goal","Kick Attempt Good",34707,6,"09:33:00",13,22,24,104,1,NA,7.79127770240756,0.3059792322425,2018
2018120211,3633,"2018-12-02T23:52:18.200",87.83,31.15,0.6,0.64,0.06,88.44,252.53,34707,"Ryan Succop","K","home","2018-12-02T08:52:00.000",62.6,33.8,34,NA,9.2,NA,29.6363,NA,4,"Field Goal","Kick Attempt Good",34707,15,"05:44:00",16,22,33,95,1,NA,3.92070743111594,0.712820446220601,2018
2018120211,4267,"2018-12-03T00:14:43.299",88.17,28.25,1,1.32,0.1,93.45,273,34707,"Ryan Succop","K","home","2018-12-02T08:52:00.000",62.6,33.8,34,NA,9.2,NA,29.6363,NA,4,"Extra Point","Kick Attempt Good",34707,15,"00:36:00",25,22,33,95,NA,1,2.02038808433584,1.4447256672813,2018
2018120212,361,"2018-12-02T21:35:07.900",31.05,26.6,1.85,1.24,0.19,236.03,278.2,30932,"Stephen Gostkowski","K","home","2018-12-02T11:00:00.000",53.06,51.08,93,0,0,NA,29.6215,"Clear",1,"Extra Point","Kick Attempt Good",30932,15,"09:33:00",6,0,33,25,NA,1,3.25626375211469,1.4891353939,2018
2018120212,558,"2018-12-02T21:42:07.299",72.72,28.59,0.4,0.64,0.04,131.14,352.71,38134,"Dan Bailey","K","away","2018-12-02T11:00:00.000",53.06,51.08,93,0,0,NA,29.6215,"Clear",1,"Field Goal","Kick Attempt No Good",38134,30,"05:31:00",7,0,48,80,0,NA,6.48556263682777,6.6757713133876,2018
2018120212,1274,"2018-12-02T22:13:16.598",101.44,24.53,1.98,2.47,0.21,66.27,96.14,30932,"Stephen Gostkowski","K","home","2018-12-02T11:00:00.000",53.06,51.08,93,0,0,NA,29.6215,"Clear",2,"Field Goal","Kick Attempt Good",30932,1,"05:48:00",7,0,20,109,1,NA,8.94271133894469,0.742218672257302,2018
2018120212,1860,"2018-12-02T22:38:55.799",32.18,29.13,0.79,2.14,0.09,235.38,255.48,38134,"Dan Bailey","K","away","2018-12-02T11:00:00.000",53.06,51.08,93,0,0,NA,29.6215,"Clear",2,"Extra Point","Kick Attempt Good",38134,15,"00:15:00",10,6,33,25,NA,1,4.20452481703974,0.589600418070201,2018
2018120212,2544,"2018-12-02T23:15:18.200",74.12,29.81,0.06,0.33,0.01,40.83,175.2,30932,"Stephen Gostkowski","K","home","2018-12-02T11:00:00.000",53.06,51.08,93,0,0,NA,29.6215,"Clear",3,"Field Goal","Kick Attempt No Good",30932,30,"06:26:00",10,7,48,80,0,NA,11.4446421059658,6.662518531592,2018
2018120212,2865,"2018-12-02T23:28:35.900",37.47,23.62,1.21,0.59,0.12,277.8,315.91,38134,"Dan Bailey","K","away","2018-12-02T11:00:00.000",53.06,51.08,93,0,0,NA,29.6215,"Clear",3,"Field Goal","Kick Attempt Good",38134,21,"02:24:00",10,7,39,31,1,NA,2.16236768928705,1.5351582849028,2018
2018120212,2997,"2018-12-02T23:34:09.098",89.08,27.57,0.93,0.87,0.09,41.16,48.95,30932,"Stephen Gostkowski","K","home","2018-12-02T11:00:00.000",53.06,51.08,93,0,0,NA,29.6215,"Clear",3,"Extra Point","Kick Attempt Good",30932,15,"00:35:00",16,10,33,95,NA,1,2.50385173812364,1.5761175572381,2018
2018120213,701,"2018-12-02T21:48:56.500",87.39,25.47,0.22,0.56,0.02,159.19,255.71,25326,"Sebastian Janikowski","K","home","2018-12-02T04:58:00.000",46.4,41.18,82,NA,3.73,350,30.1575,NA,1,"Extra Point","Kick Attempt No Good",25326,15,"01:25:00",6,0,33,95,NA,0,7.07128478817865,4.0956729877065,2018
2018120213,972,"2018-12-02T22:02:49.098",32.7,27.96,0.68,0.6,0.07,186.53,139.3,25326,"Sebastian Janikowski","K","home","2018-12-02T04:58:00.000",46.4,41.18,82,NA,3.73,350,30.1575,NA,2,"Extra Point","Kick Attempt Good",25326,15,"13:41:00",12,0,33,25,NA,1,4.02876956206791,1.6773329440661,2018
2018120213,1978,"2018-12-02T22:45:31.098",32.59,28.3,0.71,1.19,0.07,214.05,120.85,25326,"Sebastian Janikowski","K","home","2018-12-02T04:58:00.000",46.4,41.18,82,NA,3.73,350,30.1575,NA,2,"Extra Point","Kick Attempt Good",25326,15,"01:17:00",19,0,33,25,NA,1,3.55113209616472,1.1998606319792,2018
2018120213,2195,"2018-12-02T22:53:26.700",75.44,31.05,0.31,0.72,0.03,118.77,217.32,30403,"Robbie Gould","K","away","2018-12-02T04:58:00.000",46.4,41.18,82,NA,3.73,350,30.1575,NA,2,"Field Goal","Kick Attempt Good",30403,27,"00:05:00",20,0,45,83,1,NA,3.822371746382,0.1120092630842,2018
2018120213,2275,"2018-12-02T23:09:09.500",87.9,25.31,0.75,1.2,0.07,120.55,222.49,25326,"Sebastian Janikowski","K","home","2018-12-02T04:58:00.000",46.4,41.18,82,NA,3.73,350,30.1575,NA,3,"Extra Point","Kick Attempt Good",25326,15,"14:44:00",26,3,33,95,NA,1,4.23181210322146,2.3950442503267,2018
2018120213,2513,"2018-12-02T23:16:31.900",32.15,25.59,0.37,1.09,0.04,310.27,56.57,30403,"Robbie Gould","K","away","2018-12-02T04:58:00.000",46.4,41.18,82,NA,3.73,350,30.1575,NA,3,"Extra Point","Kick Attempt Good",30403,15,"11:24:00",27,9,33,25,NA,1,3.10037584340599,1.4783889025143,2018
2018120213,3284,"2018-12-02T23:47:42.799",32.12,28.03,0.18,0.16,0.02,225.15,109.91,25326,"Sebastian Janikowski","K","home","2018-12-02T04:58:00.000",46.4,41.18,82,NA,3.73,350,30.1575,NA,4,"Extra Point","Kick Attempt Good",25326,15,"14:17:00",33,10,33,25,NA,1,1.19855752125068,1.0202960223286,2018
2018120213,3710,"2018-12-03T00:09:57.900",37.88,32.18,0.97,0.41,0.1,312.11,335.47,25326,"Sebastian Janikowski","K","home","2018-12-02T04:58:00.000",46.4,41.18,82,NA,3.73,350,30.1575,NA,4,"Field Goal","Kick Attempt Good",25326,22,"07:53:00",34,16,40,32,1,NA,2.07703037798806,2.0742463648446,2018
2018120213,4007,"2018-12-03T00:21:03.500",36.33,27.97,0.06,0.19,0,288.61,218.47,25326,"Sebastian Janikowski","K","home","2018-12-02T04:58:00.000",46.4,41.18,82,NA,3.73,350,30.1575,NA,4,"Extra Point","Kick Attempt No Good",25326,20,"04:04:00",43,16,38,30,NA,0,5.18500991382047,3.6481558461778,2018
2018120300,402,"2018-12-04T01:25:03.000",31.26,25.39,0.58,1.28,0.06,255.44,187.82,44966,"Jake Elliott","K","home","2018-12-03T14:51:00.000",46.4,34.16,62,NA,9.2,NA,29.7884,NA,1,"Extra Point","Kick Attempt Good",44966,15,"07:31:00",6,0,33,25,NA,1,0.177178841996412,0.388739182992101,2018
2018120300,952,"2018-12-04T01:50:06.299",44.11,27.46,0.23,0.61,0.03,245.3,80.63,40125,"Dustin Hopkins","K","away","2018-12-03T14:51:00.000",46.4,34.16,62,NA,9.2,NA,29.7884,NA,2,"Field Goal","Kick Attempt Good",40125,26,"13:49:00",7,0,44,36,1,NA,2.67840583808453,0.462568006399501,2018
2018120300,1260,"2018-12-04T02:04:08.500",33.22,25.94,0.2,1.33,0.03,230,86.94,40125,"Dustin Hopkins","K","away","2018-12-03T14:51:00.000",46.4,34.16,62,NA,9.2,NA,29.7884,NA,2,"Extra Point","Kick Attempt Good",40125,15,"09:23:00",7,9,33,25,NA,1,0.832524624780139,0.257850852699001,2018
2018120300,1796,"2018-12-04T02:29:34.200",88.3,28.57,0.87,1.66,0.09,44.34,57.21,44966,"Jake Elliott","K","home","2018-12-03T14:51:00.000",46.4,34.16,62,NA,9.2,NA,29.7884,NA,2,"Extra Point","Kick Attempt Good",44966,15,"01:46:00",13,10,33,95,NA,1,2.3015235096219,0.407099626561397,2018
2018120300,2068,"2018-12-04T02:38:19.098",47.59,29.06,0.35,0.31,0.04,248.28,321.89,40125,"Dustin Hopkins","K","away","2018-12-03T14:51:00.000",46.4,34.16,62,NA,9.2,NA,29.7884,NA,2,"Field Goal","Kick Attempt Good",40125,29,"00:19:00",14,10,47,39,1,NA,2.40513797500723,1.705295802482,2018
2018120300,3184,"2018-12-04T03:39:19.900",75.68,28.45,0.46,1.3,0.04,70.01,288.18,44966,"Jake Elliott","K","home","2018-12-03T14:51:00.000",46.4,34.16,62,NA,9.2,NA,29.7884,NA,4,"Field Goal","Kick Attempt Good",44966,28,"11:45:00",22,13,46,82,1,NA,3.4391345059081,2.0834011994633,2018
2018120300,3583,"2018-12-04T03:56:22.098",77.23,31.25,0.67,1.12,0.06,113.66,277.58,44966,"Jake Elliott","K","home","2018-12-03T14:51:00.000",46.4,34.16,62,NA,9.2,NA,29.7884,NA,4,"Field Goal","Kick Attempt Good",44966,26,"04:52:00",25,13,44,84,1,NA,3.07969784357573,1.1186363471545,2018
2018120600,306,"2018-12-07T01:29:21.799",32.63,25.39,0.78,1.05,0.07,247.35,138.48,34707,"Ryan Succop","K","home","2018-12-06T12:41:00.000",39.2,30.2,70,NA,5.28,NA,30.3524,NA,1,"Extra Point","Kick Attempt Good",34707,15,"09:30:00",6,0,33,25,NA,1,1.4570652942705,0.377624359020999,2018
2018120600,1261,"2018-12-07T02:14:06.799",87.97,28.18,0.59,1,0.06,46.95,304.09,34707,"Ryan Succop","K","home","2018-12-06T12:41:00.000",39.2,30.2,70,NA,5.28,NA,30.3524,NA,2,"Extra Point","Kick Attempt No Good",34707,15,"07:07:00",13,2,33,95,NA,0,5.85713682659644,3.3506567187852,2018
2018120600,2054,"2018-12-07T02:42:13.900",87.74,31.54,0.73,1.8,0.07,101.67,253.68,34707,"Ryan Succop","K","home","2018-12-06T12:41:00.000",39.2,30.2,70,NA,5.28,NA,30.3524,NA,2,"Field Goal","Kick Attempt Good",34707,15,"00:10:00",13,2,33,95,1,NA,6.68622710060431,0.649935026132297,2018
2018120600,2588,"2018-12-07T03:15:41.900",87.77,28.44,0.63,1.02,0.06,74.03,287.08,34707,"Ryan Succop","K","home","2018-12-06T12:41:00.000",39.2,30.2,70,NA,5.28,NA,30.3524,NA,3,"Extra Point","Kick Attempt Good",34707,15,"07:19:00",22,2,33,95,NA,1,1.39444955475264,0.6474421316912,2018
2018120600,2750,"2018-12-07T03:25:43.700",87.6,28.4,0.75,0.92,0.07,277.48,287.79,34707,"Ryan Succop","K","home","2018-12-06T12:41:00.000",39.2,30.2,70,NA,5.28,NA,30.3524,NA,3,"Extra Point","Kick Attempt Good",34707,15,"05:30:00",29,2,33,95,NA,1,3.21691121064273,2.1758812941977,2018
2018120600,3111,"2018-12-07T03:39:16.598",32.79,22.51,0.72,1.3,0.07,322,57.06,43068,"Josh Lambo","K","away","2018-12-06T12:41:00.000",39.2,30.2,70,NA,5.28,NA,30.3524,NA,3,"Extra Point","Kick Attempt Good",43068,15,"01:49:00",30,8,33,25,NA,1,2.56023824882897,1.662637822955,2018
2018120900,384,"2018-12-09T18:13:35.200",32.68,22.81,0.68,0.72,0.07,299.84,84.39,33469,"Stephen Hauschka","K","home","2018-12-09T07:00:00.000",28.04,21.2,75,0,13.86,230,30.3214,"Clear",1,"Extra Point","Kick Attempt Good",33469,15,"09:12:00",6,0,33,25,NA,1,6.1445878843176,0.578663549384903,2018
2018120900,762,"2018-12-09T18:27:59.200",73.62,28.1,0.51,0.51,0.05,136.33,193.7,41175,"Jason Myers","K","away","2018-12-09T07:00:00.000",28.04,21.2,75,0,13.86,230,30.3214,"Clear",1,"Field Goal","Kick Attempt Good",41175,29,"04:39:00",7,0,47,81,1,NA,0.444801308356524,0.921959442863702,2018
2018120900,1367,"2018-12-09T18:51:38.000",20,28.76,0.39,1.83,0.04,253.46,170.53,41175,"Jason Myers","K","away","2018-12-09T07:00:00.000",28.04,21.2,75,0,13.86,230,30.3214,"Clear",2,"Field Goal","Kick Attempt Good",41175,3,"11:13:00",14,3,21,13,1,NA,7.50953584443731,0.234966152865901,2018
2018120900,1598,"2018-12-09T19:02:43.299",88.96,24.46,0.63,0.91,0.06,182.54,237.42,33469,"Stephen Hauschka","K","home","2018-12-09T07:00:00.000",28.04,21.2,75,0,13.86,230,30.3214,"Clear",2,"Field Goal","Kick Attempt Good",33469,13,"07:18:00",14,6,31,97,1,NA,5.86806226813919,0.259258752039898,2018
2018120900,1703,"2018-12-09T19:08:52.799",31.92,26.05,0.62,0.7,0.06,323.72,45.82,41175,"Jason Myers","K","away","2018-12-09T07:00:00.000",28.04,21.2,75,0,13.86,230,30.3214,"Clear",2,"Extra Point","Kick Attempt Good",41175,15,"06:31:00",17,12,33,25,NA,1,0.0706604262896559,1.0368483125571,2018
2018120900,2600,"2018-12-09T19:52:45.700",28.87,22.73,0.59,1.01,0.05,320.24,89.41,33469,"Stephen Hauschka","K","home","2018-12-09T07:00:00.000",28.04,21.2,75,0,13.86,230,30.3214,"Clear",3,"Field Goal","Kick Attempt Good",33469,11,"13:26:00",17,13,29,21,1,NA,10.1696717776531,2.4178719813075,2018
2018120900,3456,"2018-12-09T20:25:26.400",31.85,26.08,0.58,1.15,0.06,322.07,60.59,41175,"Jason Myers","K","away","2018-12-09T07:00:00.000",28.04,21.2,75,0,13.86,230,30.3214,"Clear",4,"Extra Point","Kick Attempt Good",41175,15,"12:06:00",20,19,33,25,NA,1,2.80553083652083,1.2127370064907,2018
2018120900,3770,"2018-12-09T20:38:36.400",66.71,24.17,0.6,0.4,0.06,96.22,109.73,33469,"Stephen Hauschka","K","home","2018-12-09T07:00:00.000",28.04,21.2,75,0,13.86,230,30.3214,"Clear",4,"Field Goal","Kick Attempt No Good",33469,36,"07:54:00",20,20,54,74,0,NA,11.3883625096641,8.2484421888791,2018
2018120900,4123,"2018-12-09T20:53:15.700",84.11,26.43,0.44,0.56,0.04,167.87,221.66,33469,"Stephen Hauschka","K","home","2018-12-09T07:00:00.000",28.04,21.2,75,0,13.86,230,30.3214,"Clear",4,"Field Goal","Kick Attempt Good",33469,18,"02:35:00",20,20,36,92,1,NA,0.983489971876478,0.221007560395897,2018
2018120900,4567,"2018-12-09T21:09:53.500",32.01,26.37,1.08,1,0.11,337.91,349.11,41175,"Jason Myers","K","away","2018-12-09T07:00:00.000",28.04,21.2,75,0,13.86,230,30.3214,"Clear",4,"Extra Point","Kick Attempt Good",41175,15,"01:17:00",23,26,33,25,NA,1,1.86471601460975,1.0109827144252,2018
2018120901,328,"2018-12-10T01:31:47.700",26.02,28.71,0.36,1.36,0.03,297.58,77.86,38701,"Greg Zuerlein","K","away","2018-12-09T13:00:00.000",26.06,18.86,74,0,0,NA,30.3627,"Clear",1,"Field Goal","Kick Attempt Good",38701,9,"09:16:00",0,0,27,19,1,NA,4.25212667110168,1.3458541863488,2018
2018120901,703,"2018-12-10T01:44:17.700",83.08,29.31,0.5,1.06,0.05,212.09,299.06,41688,"Cody Parkey","K","home","2018-12-09T13:00:00.000",26.06,18.86,74,0,0,NA,30.3627,"Clear",1,"Field Goal","Kick Attempt Good",41688,21,"02:53:00",0,3,39,89,1,NA,4.59010363209213,1.7864818703542,2018
2018120901,1418,"2018-12-10T02:15:51.299",29.93,22.71,0.56,0.46,0.05,254.28,97.81,41688,"Cody Parkey","K","home","2018-12-09T13:00:00.000",26.06,18.86,74,0,0,NA,30.3627,"Clear",2,"Field Goal","Kick Attempt Good",41688,13,"09:28:00",3,3,31,23,1,NA,6.91385400880998,1.0444668946316,2018
2018120901,1877,"2018-12-10T02:35:25.598",70.8,24.91,0.43,0.43,0.04,162.73,212.89,38701,"Greg Zuerlein","K","away","2018-12-09T13:00:00.000",26.06,18.86,74,0,0,NA,30.3627,"Clear",2,"Field Goal","Kick Attempt Good",38701,32,"04:17:00",6,3,50,78,1,NA,4.05008894814791,0.392663847095502,2018
2018120901,2884,"2018-12-10T03:22:01.400",31.98,25.71,0.46,0.85,0.04,251.08,70.52,41688,"Cody Parkey","K","home","2018-12-09T13:00:00.000",26.06,18.86,74,0,0,NA,30.3627,"Clear",3,"Extra Point","Kick Attempt Good",41688,15,"09:58:00",14,6,33,25,NA,1,4.46290528100684,2.3064914918935,2018
2018120901,3900,"2018-12-10T04:01:26.098",39.09,29.48,0.1,0.11,0.01,287.16,83.55,38701,"Greg Zuerlein","K","away","2018-12-09T13:00:00.000",26.06,18.86,74,0,0,NA,30.3627,"Clear",4,"Field Goal","Kick Attempt No Good",38701,22,"10:16:00",15,6,40,32,0,NA,0.275905110882376,3.631849114808,2018
2018120901,4417,"2018-12-10T04:23:02.000",83.08,27.18,0.49,0.37,0.05,124.73,275.55,41688,"Cody Parkey","K","home","2018-12-09T13:00:00.000",26.06,18.86,74,0,0,NA,30.3627,"Clear",4,"Field Goal","Kick Attempt No Good",41688,20,"02:50:00",15,6,38,90,0,NA,7.06560687287525,4.0381585351321,2018
2018120902,334,"2018-12-09T18:10:47.000",32.3,28.8,0.41,1.15,0.04,252.96,72.5,41736,"Chandler Catanzaro","K","away","2018-12-09T07:00:00.000",28.94,15.98,58,0,0,NA,30.3598,"Clear",1,"Extra Point","Kick Attempt Good",41736,15,"09:17:00",0,6,33,25,NA,1,2.51087289485595,2.2093207233689,2018
2018120902,468,"2018-12-09T18:17:56.500",88.15,27.8,0.93,2.01,0.1,91.26,63.14,46634,"Greg Joseph","K","home","2018-12-09T07:00:00.000",28.94,15.98,58,0,0,NA,30.3598,"Clear",1,"Extra Point","Kick Attempt Good",46634,15,"07:41:00",6,7,33,95,NA,1,0.96495717434274,1.0951542566768,2018
2018120902,991,"2018-12-09T18:42:18.799",88.05,24.76,0.47,2.12,0.05,49.33,355.68,41736,"Chandler Catanzaro","K","away","2018-12-09T07:00:00.000",28.94,15.98,58,0,0,NA,30.3598,"Clear",2,"Extra Point","Kick Attempt Good",41736,15,"14:13:00",7,13,33,95,NA,1,9.2515001827727,2.3719182454935,2018
2018120902,1300,"2018-12-09T18:55:32.098",32.13,25.49,0.39,1.72,0.05,214.1,209.88,46634,"Greg Joseph","K","home","2018-12-09T07:00:00.000",28.94,15.98,58,0,0,NA,30.3598,"Clear",2,"Extra Point","Kick Attempt Good",46634,15,"08:27:00",13,14,33,25,NA,1,4.71565867675446,2.4831152837045,2018
2018120902,1551,"2018-12-09T19:06:12.400",91.21,28.98,0.67,2.13,0.08,52.16,58.8,41736,"Chandler Catanzaro","K","away","2018-12-09T07:00:00.000",28.94,15.98,58,0,0,NA,30.3598,"Clear",2,"Field Goal","Kick Attempt Good",41736,12,"04:07:00",14,14,30,98,1,NA,4.23023250041322,1.9370655309986,2018
2018120902,2693,"2018-12-09T20:10:23.400",86.88,28.68,0.33,2.34,0.04,48.48,42.45,41736,"Chandler Catanzaro","K","away","2018-12-09T07:00:00.000",28.94,15.98,58,0,0,NA,30.3598,"Clear",3,"Field Goal","Kick Attempt Good",41736,16,"07:15:00",17,17,34,94,1,NA,3.08837330757424,0.963412326726697,2018
2018120902,3324,"2018-12-09T20:37:24.799",93.13,27.74,0.4,3.03,0.05,19.3,102.59,46634,"Greg Joseph","K","home","2018-12-09T07:00:00.000",28.94,15.98,58,0,0,NA,30.3598,"Clear",4,"Extra Point","Kick Attempt No Good",46634,10,"13:05:00",23,20,28,100,NA,0,8.45928887929546,4.6557216104972,2018
2018120902,3547,"2018-12-09T20:50:38.700",80.13,28.22,0.29,1.18,0.03,67.51,44.57,46634,"Greg Joseph","K","home","2018-12-09T07:00:00.000",28.94,15.98,58,0,0,NA,30.3598,"Clear",4,"Field Goal","Kick Attempt Good",46634,23,"08:51:00",23,20,41,87,1,NA,0.323857221925489,0.935254345793901,2018
2018120903,340,"2018-12-09T18:15:29.000",33.34,25.51,0.63,0.86,0.06,257.66,87.04,27091,"Matt Bryant","K","away","2018-12-09T05:00:00.000",24.98,17.78,74,0,13.86,250,30.3923,"Clear",1,"Extra Point","Kick Attempt Good",27091,15,"11:36:00",0,6,33,25,NA,1,1.20776550353485,1.2324724775444,2018
