"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId","playDirection"
2018-09-16 18:29:53.1,0.27,23.2,12.82,6.54,1.53,"None",40125,"Dustin Hopkins",48,2229,2018091608,"left"
2018-09-16 18:29:53.2,-1.18,23.24,12.2,6.34,1.45,"None",40125,"Dustin Hopkins",49,2229,2018091608,"left"
2018-09-16 18:29:53.3,-2.57,23.28,11.58,6.14,1.39,"None",40125,"Dustin Hopkins",50,2229,2018091608,"left"
2018-09-16 19:00:31.5,2.72,25.62,14.97,7.33,1.77,"None",40125,"Dustin Hopkins",37,2776,2018091608,"left"
2018-09-16 19:00:31.6,1.04,25.73,14.4,6.79,1.69,"None",40125,"Dustin Hopkins",38,2776,2018091608,"left"
2018-09-16 19:00:31.7,-0.59,25.84,13.88,6.39,1.63,"None",40125,"Dustin Hopkins",39,2776,2018091608,"left"
2018-09-16 19:00:31.8,-2.14,25.95,13.27,6.24,1.56,"None",40125,"Dustin Hopkins",40,2776,2018091608,"left"
2018-09-16 19:00:31.9,-3.55,26.05,11.24,8.52,1.41,"None",40125,"Dustin Hopkins",41,2776,2018091608,"left"
2018-09-16 19:18:07.3,71.34,23.79,12.32,4.83,1.41,"None",40125,"Dustin Hopkins",17,3144,2018091608,"right"
2018-09-16 19:18:07.4,69.99,23.71,11.86,4.53,1.35,"None",40125,"Dustin Hopkins",18,3144,2018091608,"right"
2018-09-16 19:18:07.5,68.73,23.63,11.45,4.04,1.26,"None",40125,"Dustin Hopkins",19,3144,2018091608,"right"
2018-09-16 19:18:07.6,67.7,23.57,11.47,3.45,1.03,"None",40125,"Dustin Hopkins",20,3144,2018091608,"right"
2018-09-16 19:18:07.7,70.82,24.08,19.55,5.51,3.16,"None",40125,"Dustin Hopkins",21,3144,2018091608,"right"
2018-09-16 19:29:40.3,-0.03,28.36,15.57,11.69,1.97,"None",21213,"Adam Vinatieri",39,3494,2018091608,"left"
2018-09-16 19:29:40.4,-1.88,28.49,14.44,12.3,1.86,"None",21213,"Adam Vinatieri",40,3494,2018091608,"left"
2018-09-16 19:29:42.6,-1.63,30.71,3.43,3.65,0.27,"None",21213,"Adam Vinatieri",62,3494,2018091608,"left"
2018-09-16 19:29:42.7,-1.38,30.74,3.05,3.65,0.24,"None",21213,"Adam Vinatieri",63,3494,2018091608,"left"
2018-09-16 19:29:42.8,-1.22,30.75,2.74,3.35,0.17,"None",21213,"Adam Vinatieri",64,3494,2018091608,"left"
2018-09-16 20:20:46.5,2.54,25.84,11.98,3.85,1.45,"field_goal",30403,"Robbie Gould",49,473,2018091610,"left"
2018-09-16 20:20:46.6,1.13,25.78,12.9,1.4,1.42,"None",30403,"Robbie Gould",50,473,2018091610,"left"
2018-09-16 20:20:46.7,-0.15,25.73,12.63,1.32,1.28,"None",30403,"Robbie Gould",51,473,2018091610,"left"
2018-09-16 20:20:46.8,-1.46,25.68,11.67,4.22,1.31,"None",30403,"Robbie Gould",52,473,2018091610,"left"
2018-09-16 20:20:46.9,-2.82,25.64,12.68,10.06,1.36,"None",30403,"Robbie Gould",53,473,2018091610,"left"
2018-09-16 20:33:08,84.49,29.73,5.61,16.3,0.52,"None",31446,"Matt Prater",21,698,2018091610,"right"
2018-09-16 20:33:08.1,84.16,29.7,3.67,18.01,0.34,"None",31446,"Matt Prater",22,698,2018091610,"right"
2018-09-16 20:33:08.2,84.19,29.68,1.9,12.2,0.04,"None",31446,"Matt Prater",23,698,2018091610,"right"
2018-09-16 20:33:08.3,84.63,29.66,0.3,7.11,0.43,"extra_point_attempt",31446,"Matt Prater",24,698,2018091610,"right"
2018-09-16 20:33:08.4,84.63,29.66,0.3,7.11,0,"None",31446,"Matt Prater",25,698,2018091610,"right"
2018-09-16 20:47:29.3,84.3,26.92,5.98,17.64,0.73,"None",30403,"Robbie Gould",16,1187,2018091610,"right"
2018-09-16 20:47:29.4,83.92,26.94,3.48,16.29,0.38,"None",30403,"Robbie Gould",17,1187,2018091610,"right"
2018-09-16 20:47:29.5,83.57,26.95,2.5,12.9,0.35,"None",30403,"Robbie Gould",18,1187,2018091610,"right"
2018-09-16 20:47:29.6,83.67,26.95,1.16,8.76,0.1,"None",30403,"Robbie Gould",19,1187,2018091610,"right"
2018-09-16 20:47:29.7,83.8,26.94,0.24,5.52,0.13,"None",30403,"Robbie Gould",20,1187,2018091610,"right"
2018-09-16 21:07:19.8,77.77,23.68,12.27,3.45,1.35,"None",30403,"Robbie Gould",18,1610,2018091610,"right"
2018-09-16 21:07:19.9,76.45,23.73,11.93,3.51,1.32,"None",30403,"Robbie Gould",19,1610,2018091610,"right"
2018-09-16 21:07:20,75.14,23.79,11.57,3.65,1.31,"None",30403,"Robbie Gould",20,1610,2018091610,"right"
2018-09-16 21:07:20.1,74.41,23.84,11.24,3.71,0.74,"None",30403,"Robbie Gould",21,1610,2018091610,"right"
2018-09-16 21:07:20.2,78.39,23.57,16.06,2.64,3.99,"None",30403,"Robbie Gould",22,1610,2018091610,"right"
2018-09-16 21:30:34,3.57,26.29,16.69,8.37,1.97,"None",31446,"Matt Prater",35,2252,2018091610,"left"
2018-09-16 21:30:34.1,1.69,26.42,16.07,7.68,1.88,"None",31446,"Matt Prater",36,2252,2018091610,"left"
2018-09-16 21:30:34.2,-0.13,26.57,15.68,6.8,1.82,"None",31446,"Matt Prater",37,2252,2018091610,"left"
2018-09-16 21:30:34.3,-1.88,26.73,15.27,6.22,1.76,"field_goal",31446,"Matt Prater",38,2252,2018091610,"left"
2018-09-16 21:30:34.4,-3.58,26.89,14.88,5.88,1.71,"None",31446,"Matt Prater",39,2252,2018091610,"left"
2018-09-16 21:49:59.2,4.36,26.16,18.16,7.85,2.09,"None",30403,"Robbie Gould",37,2451,2018091610,"left"
2018-09-16 21:49:59.3,2.09,26.24,17.4,9.7,2.28,"None",30403,"Robbie Gould",38,2451,2018091610,"left"
2018-09-16 21:49:59.4,0.08,26.33,16.54,9.51,2,"None",30403,"Robbie Gould",39,2451,2018091610,"left"
2018-09-16 21:49:59.5,-1.69,26.39,16.32,7.67,1.77,"None",30403,"Robbie Gould",40,2451,2018091610,"left"
2018-09-16 21:49:59.6,-3.46,26.43,16.12,6.46,1.77,"extra_point",30403,"Robbie Gould",41,2451,2018091610,"left"
2018-09-16 21:59:41.5,76,26.5,1.87,21.18,0.62,"None",31446,"Matt Prater",19,2704,2018091610,"right"
2018-09-16 21:59:41.6,75.89,26.49,0.29,19.65,0.11,"None",31446,"Matt Prater",20,2704,2018091610,"right"
2018-09-16 21:59:41.7,75.95,26.47,1.57,16.56,0.07,"None",31446,"Matt Prater",21,2704,2018091610,"right"
2018-09-16 21:59:41.8,76.18,26.43,3.05,13.35,0.23,"None",31446,"Matt Prater",22,2704,2018091610,"right"
2018-09-16 21:59:41.9,76.5,26.36,4.3,12.04,0.33,"None",31446,"Matt Prater",23,2704,2018091610,"right"
2018-09-16 22:23:05,4.86,25.39,17.35,13.23,2.67,"None",30403,"Robbie Gould",37,3226,2018091610,"left"
2018-09-16 22:23:05.1,2.8,25.3,15.98,13.81,2.06,"None",30403,"Robbie Gould",38,3226,2018091610,"left"
2018-09-16 22:23:05.2,-0.03,25.13,20.91,8.15,2.83,"None",30403,"Robbie Gould",39,3226,2018091610,"left"
2018-09-16 22:23:05.3,-2.1,25.01,19.55,8.84,2.08,"None",30403,"Robbie Gould",40,3226,2018091610,"left"
2018-09-16 22:23:05.4,-3.7,24.85,19.3,6.7,1.61,"None",30403,"Robbie Gould",41,3226,2018091610,"left"
2018-09-16 22:35:13.9,82.25,29.37,4.97,13.33,0.27,"None",30403,"Robbie Gould",20,3534,2018091610,"right"
2018-09-16 22:35:14,82.12,29.37,3.78,10.24,0.12,"None",30403,"Robbie Gould",21,3534,2018091610,"right"
2018-09-16 22:35:14.1,81.98,29.36,2.86,7.82,0.14,"None",30403,"Robbie Gould",22,3534,2018091610,"right"
2018-09-16 22:35:14.2,82.38,29.44,2.61,7.25,0.4,"None",30403,"Robbie Gould",23,3534,2018091610,"right"
2018-09-16 22:35:14.3,82.38,29.44,2.61,7.25,0,"None",30403,"Robbie Gould",24,3534,2018091610,"right"
2018-09-16 22:46:58.3,2.46,25.35,13.77,13.73,1.96,"None",31446,"Matt Prater",37,3766,2018091610,"left"
2018-09-16 22:46:58.4,0.72,25.49,13.03,10.39,1.75,"None",31446,"Matt Prater",38,3766,2018091610,"left"
2018-09-16 22:46:58.5,-0.62,25.68,12.43,7.5,1.35,"None",31446,"Matt Prater",39,3766,2018091610,"left"
2018-09-16 22:46:58.6,-2.08,25.81,11.94,6.64,1.47,"None",31446,"Matt Prater",40,3766,2018091610,"left"
2018-09-16 22:46:58.7,-3.5,25.95,11.91,5.35,1.43,"None",31446,"Matt Prater",41,3766,2018091610,"left"
2018-09-16 23:05:03.8,4.22,24.87,17.83,9.72,2.11,"None",31446,"Matt Prater",34,4294,2018091610,"left"
2018-09-16 23:05:03.9,2.24,25.32,17.28,8.8,2.03,"None",31446,"Matt Prater",35,4294,2018091610,"left"
2018-09-16 23:05:04,0.34,25.81,16.98,7.59,1.97,"None",31446,"Matt Prater",36,4294,2018091610,"left"
2018-09-16 23:05:04.1,-1.47,26.3,16.37,7.3,1.87,"None",31446,"Matt Prater",37,4294,2018091610,"left"
2018-09-16 23:05:04.2,-3.24,26.74,15.86,6.46,1.83,"None",31446,"Matt Prater",38,4294,2018091610,"left"
2018-09-16 20:33:14.8,92.99,23.15,5.55,0.77,2.83,"None",29874,"Mike Nugent",17,280,2018091611,"right"
2018-09-16 20:33:14.9,93.53,23.24,5.22,4.09,0.55,"None",29874,"Mike Nugent",18,280,2018091611,"right"
2018-09-16 20:33:15,93.9,23.29,4.68,5.82,0.37,"None",29874,"Mike Nugent",19,280,2018091611,"right"
2018-09-16 20:33:15.1,94.33,23.36,4.06,6.06,0.43,"None",29874,"Mike Nugent",20,280,2018091611,"right"
2018-09-16 20:33:15.2,94.7,23.41,3.46,5.89,0.38,"None",29874,"Mike Nugent",21,280,2018091611,"right"
2018-09-16 21:07:15.3,2.13,25.78,13.88,4.66,1.65,"None",29874,"Mike Nugent",45,1047,2018091611,"left"
2018-09-16 21:07:15.4,0.62,25.84,13.39,4.8,1.51,"None",29874,"Mike Nugent",46,1047,2018091611,"left"
2018-09-16 21:07:15.5,-0.86,25.89,12.93,4.89,1.48,"None",29874,"Mike Nugent",47,1047,2018091611,"left"
2018-09-16 21:07:15.6,-2.26,25.96,12.29,5.11,1.4,"None",29874,"Mike Nugent",48,1047,2018091611,"left"
2018-09-16 21:07:15.7,-3.61,26,11.59,5.41,1.35,"field_goal",29874,"Mike Nugent",49,1047,2018091611,"left"
2018-09-16 21:36:00.2,1.76,35.48,9.36,4.96,1.12,"None",29874,"Mike Nugent",46,1690,2018091611,"left"
2018-09-16 21:36:00.3,0.87,36,8.45,5.4,1.04,"None",29874,"Mike Nugent",47,1690,2018091611,"left"
2018-09-16 21:36:00.4,-0.04,36.49,7.37,6.42,1.03,"None",29874,"Mike Nugent",48,1690,2018091611,"left"
2018-09-16 21:36:00.5,-0.85,36.92,6.77,6.36,0.91,"extra_point_missed",29874,"Mike Nugent",49,1690,2018091611,"left"
2018-09-16 21:36:00.6,-1.4,37.19,5.8,5.82,0.62,"None",29874,"Mike Nugent",50,1690,2018091611,"left"
2018-09-16 22:17:24,85.88,29.65,4.25,11.13,0.1,"None",29874,"Mike Nugent",20,2336,2018091611,"right"
2018-09-16 22:17:24.1,85.74,29.66,3.17,8.53,0.14,"None",29874,"Mike Nugent",21,2336,2018091611,"right"
2018-09-16 22:17:24.2,85.67,29.66,2.39,6.5,0.07,"None",29874,"Mike Nugent",22,2336,2018091611,"right"
2018-09-16 22:17:24.3,85.96,29.69,1.46,4.31,0.29,"None",29874,"Mike Nugent",23,2336,2018091611,"right"
2018-09-16 22:17:24.4,85.96,29.69,1.46,4.31,0,"None",29874,"Mike Nugent",24,2336,2018091611,"right"
2018-09-16 22:07:47.8,3.75,24.85,22.37,6.49,3.41,"None",40276,"Brandon McManus",41,2358,2018091611,"left"
2018-09-16 22:07:47.9,2.34,24.7,22.75,5.38,1.42,"None",40276,"Brandon McManus",42,2358,2018091611,"left"
2018-09-16 22:07:48,0.1,24.6,23.77,5.19,2.24,"None",40276,"Brandon McManus",43,2358,2018091611,"left"
2018-09-16 22:07:48.1,-2.33,24.48,23.45,6.14,2.43,"None",40276,"Brandon McManus",44,2358,2018091611,"left"
2018-09-16 22:07:48.2,-4.73,24.33,19.07,13.27,2.41,"None",40276,"Brandon McManus",45,2358,2018091611,"left"
2018-09-16 22:32:39.3,3.79,24.17,22.19,7.62,2.51,"None",40276,"Brandon McManus",38,2727,2018091611,"left"
2018-09-16 22:32:39.4,1.36,24.25,21.47,7.77,2.43,"None",40276,"Brandon McManus",39,2727,2018091611,"left"
2018-09-16 22:32:39.5,-0.96,24.35,20.46,8.15,2.32,"None",40276,"Brandon McManus",40,2727,2018091611,"left"
2018-09-16 22:32:39.6,-3.21,24.44,19.51,8.43,2.26,"None",40276,"Brandon McManus",41,2727,2018091611,"left"
2018-09-16 22:32:39.7,-5.17,24.57,17.73,9.28,1.96,"None",40276,"Brandon McManus",42,2727,2018091611,"left"
2018-09-16 23:02:16,86.02,26.77,6.51,3,8.97,"None",40276,"Brandon McManus",16,3373,2018091611,"right"
2018-09-16 23:02:16.1,86.71,26.8,6.07,5,0.7,"None",40276,"Brandon McManus",17,3373,2018091611,"right"
2018-09-16 23:02:16.2,87.29,26.82,5.52,5.65,0.58,"None",40276,"Brandon McManus",18,3373,2018091611,"right"
2018-09-16 23:02:16.3,87.81,26.84,4.9,6.24,0.52,"None",40276,"Brandon McManus",19,3373,2018091611,"right"
2018-09-16 23:02:16.4,88.27,26.86,4.26,6.28,0.46,"None",40276,"Brandon McManus",20,3373,2018091611,"right"
2018-09-16 23:29:40.7,84.42,29.71,3.49,18.54,0.85,"None",40276,"Brandon McManus",16,4030,2018091611,"right"
2018-09-16 23:29:40.8,83.74,29.69,1.66,16.74,0.68,"None",40276,"Brandon McManus",17,4030,2018091611,"right"
2018-09-16 23:29:40.9,83.93,29.72,0.3,15.63,0.2,"None",40276,"Brandon McManus",18,4030,2018091611,"right"
2018-09-16 23:29:41,84.26,29.75,1.85,6.29,0.33,"None",40276,"Brandon McManus",19,4030,2018091611,"right"
2018-09-16 23:29:41.1,84.75,29.76,3.17,0.25,0.48,"None",40276,"Brandon McManus",20,4030,2018091611,"right"
2018-09-16 20:30:39.5,2.5,36.7,16.16,13.89,2.12,"None",30932,"Stephen Gostkowski",52,219,2018091612,"left"
2018-09-16 20:30:39.6,0.55,37.08,14.51,13.53,1.99,"None",30932,"Stephen Gostkowski",53,219,2018091612,"left"
2018-09-16 20:30:39.7,-1.16,37.48,12.46,14.39,1.75,"None",30932,"Stephen Gostkowski",54,219,2018091612,"left"
2018-09-16 20:30:39.8,-2.19,37.8,9.93,14.1,1.07,"None",30932,"Stephen Gostkowski",55,219,2018091612,"left"
2018-09-16 20:30:39.9,-3.13,38.14,8.66,15.8,1,"None",30932,"Stephen Gostkowski",56,219,2018091612,"left"
2018-09-16 20:44:44.3,87.41,30.22,4.66,0.44,7.54,"None",43068,"Josh Lambo",16,466,2018091612,"right"
2018-09-16 20:44:44.4,87.72,30.2,4.45,2.73,0.31,"None",43068,"Josh Lambo",17,466,2018091612,"right"
2018-09-16 20:44:44.5,87.85,30.18,4.09,5.28,0.13,"None",43068,"Josh Lambo",18,466,2018091612,"right"
2018-09-16 20:44:44.6,87.98,30.17,3.47,5.38,0.13,"None",43068,"Josh Lambo",19,466,2018091612,"right"
2018-09-16 20:44:44.7,88.09,30.17,2.87,4.94,0.12,"None",43068,"Josh Lambo",20,466,2018091612,"right"
2018-09-16 20:58:12.5,87.11,29.87,2.55,0.68,7.85,"None",43068,"Josh Lambo",17,784,2018091612,"right"
2018-09-16 20:58:12.6,87.16,29.9,2.36,1.97,0.05,"None",43068,"Josh Lambo",18,784,2018091612,"right"
2018-09-16 20:58:12.7,87.36,29.92,2.03,3.95,0.2,"None",43068,"Josh Lambo",19,784,2018091612,"right"
2018-09-16 20:58:12.8,87.48,29.93,1.61,4.16,0.12,"None",43068,"Josh Lambo",20,784,2018091612,"right"
2018-09-16 20:58:12.9,87.59,29.95,1.15,3.49,0.12,"None",43068,"Josh Lambo",21,784,2018091612,"right"
2018-09-16 21:27:03.9,90.82,23.65,5.98,1.8,8.38,"None",30932,"Stephen Gostkowski",17,1549,2018091612,"right"
2018-09-16 21:27:04,91.23,23.76,5.66,4.15,0.43,"None",30932,"Stephen Gostkowski",18,1549,2018091612,"right"
2018-09-16 21:27:04.1,91.59,23.83,4.97,7.17,0.37,"None",30932,"Stephen Gostkowski",19,1549,2018091612,"right"
2018-09-16 21:27:04.2,91.75,23.88,3.83,10.77,0.17,"None",30932,"Stephen Gostkowski",20,1549,2018091612,"right"
2018-09-16 21:27:04.3,92.04,23.97,2.75,8.9,0.3,"None",30932,"Stephen Gostkowski",21,1549,2018091612,"right"
2018-09-16 21:44:44.4,3.54,27.54,27.73,3.98,3,"None",43068,"Josh Lambo",44,1936,2018091612,"left"
2018-09-16 21:44:44.5,1.29,27.71,28.54,13.22,2.26,"None",43068,"Josh Lambo",45,1936,2018091612,"left"
2018-09-16 21:44:44.6,0.06,27.68,20.33,20,1.23,"None",43068,"Josh Lambo",46,1936,2018091612,"left"
2018-09-16 21:44:44.7,-2.07,27.78,17.82,19.77,2.13,"None",43068,"Josh Lambo",47,1936,2018091612,"left"
2018-09-16 21:44:44.8,-4.36,27.85,14.87,21.87,2.3,"extra_point",43068,"Josh Lambo",48,1936,2018091612,"left"
2018-09-16 22:10:32.5,92.86,29.95,2.24,2.87,0.18,"None",43068,"Josh Lambo",21,2508,2018091612,"right"
2018-09-16 22:10:32.6,92.66,29.96,1.97,2.99,0.2,"None",43068,"Josh Lambo",22,2508,2018091612,"right"
2018-09-16 22:10:32.7,92.69,29.95,1.01,3.76,0.03,"None",43068,"Josh Lambo",23,2508,2018091612,"right"
2018-09-16 22:10:32.8,92.69,29.94,0.39,3.97,0.01,"None",43068,"Josh Lambo",24,2508,2018091612,"right"
2018-09-16 22:10:32.9,92.8,29.9,0.37,3.8,0.12,"field_goal_attempt",43068,"Josh Lambo",25,2508,2018091612,"right"
2018-09-16 22:30:22.7,3.53,26.27,25.31,16.07,2.84,"None",30932,"Stephen Gostkowski",42,2774,2018091612,"left"
2018-09-16 22:30:22.8,0.99,26.16,21.94,18.45,2.54,"None",30932,"Stephen Gostkowski",43,2774,2018091612,"left"
2018-09-16 22:30:22.9,-1.77,26.06,20.18,20.63,2.76,"None",30932,"Stephen Gostkowski",44,2774,2018091612,"left"
2018-09-16 22:30:23,-3.49,25.97,16.16,23.85,1.73,"extra_point",30932,"Stephen Gostkowski",45,2774,2018091612,"left"
2018-09-16 22:30:23.1,-5.7,25.85,11.07,29.23,2.21,"None",30932,"Stephen Gostkowski",46,2774,2018091612,"left"
2018-09-16 22:41:21.3,74.37,30.12,4.55,0.2,7.53,"None",30932,"Stephen Gostkowski",17,3040,2018091612,"right"
2018-09-16 22:41:21.4,74.82,30.13,4.5,0.74,0.45,"None",30932,"Stephen Gostkowski",18,3040,2018091612,"right"
2018-09-16 22:41:21.5,75.35,30.15,4.47,0.6,0.53,"None",30932,"Stephen Gostkowski",19,3040,2018091612,"right"
2018-09-16 22:41:21.6,75.69,30.15,4.3,1.66,0.34,"None",30932,"Stephen Gostkowski",20,3040,2018091612,"right"
2018-09-16 22:41:21.7,75.84,30.16,4.04,2.49,0.15,"None",30932,"Stephen Gostkowski",21,3040,2018091612,"right"
2018-09-16 23:05:43,-7.93,29.53,3.39,1.49,0.47,"None",43068,"Josh Lambo",55,3534,2018091612,"left"
2018-09-16 23:05:43.1,-7.64,29.51,3.22,1.88,0.29,"None",43068,"Josh Lambo",56,3534,2018091612,"left"
2018-09-16 23:05:43.2,-7.32,29.48,3.06,2.21,0.33,"None",43068,"Josh Lambo",57,3534,2018091612,"left"
2018-09-16 23:05:43.3,-7.08,29.46,2.85,2.29,0.24,"None",43068,"Josh Lambo",58,3534,2018091612,"left"
2018-09-16 23:05:43.4,-6.76,29.41,2.71,3.03,0.32,"None",43068,"Josh Lambo",59,3534,2018091612,"left"
2018-09-16 23:13:24.9,86.96,26.62,5.16,0.26,7.71,"None",30932,"Stephen Gostkowski",16,3753,2018091612,"right"
2018-09-16 23:13:25,87.45,26.66,5.14,0.43,0.49,"None",30932,"Stephen Gostkowski",17,3753,2018091612,"right"
2018-09-16 23:13:25.1,87.82,26.68,4.8,2.81,0.38,"None",30932,"Stephen Gostkowski",18,3753,2018091612,"right"
2018-09-16 23:13:25.2,88.04,26.7,4.34,5.8,0.22,"None",30932,"Stephen Gostkowski",19,3753,2018091612,"right"
2018-09-16 23:13:25.3,88.11,26.7,3.71,6.65,0.07,"None",30932,"Stephen Gostkowski",20,3753,2018091612,"right"
2018-09-17 00:25:31.6,2.92,23.62,14.55,8.06,1.72,"None",40775,"Brett Maher",38,121,2018091613,"left"
2018-09-17 00:25:31.7,1.23,23.69,14.11,7.23,1.7,"None",40775,"Brett Maher",39,121,2018091613,"left"
2018-09-17 00:25:31.8,-0.43,23.73,13.75,6.53,1.66,"extra_point",40775,"Brett Maher",40,121,2018091613,"left"
2018-09-17 00:25:31.9,-1.98,23.86,13.22,6.18,1.56,"None",40775,"Brett Maher",41,121,2018091613,"left"
2018-09-17 00:25:32,-3.46,24.06,12.67,6.01,1.49,"None",40775,"Brett Maher",42,121,2018091613,"left"
2018-09-17 00:42:52.2,3.38,26.77,14.16,6.06,1.67,"None",40775,"Brett Maher",39,473,2018091613,"left"
2018-09-17 00:42:52.3,1.65,26.85,14.35,5.25,1.73,"None",40775,"Brett Maher",40,473,2018091613,"left"
2018-09-17 00:42:52.4,-0.05,26.81,14.6,4.36,1.7,"None",40775,"Brett Maher",41,473,2018091613,"left"
2018-09-17 00:42:52.5,-1.66,26.86,14.42,4.21,1.61,"None",40775,"Brett Maher",42,473,2018091613,"left"
2018-09-17 00:42:52.6,-3.25,26.94,14.19,4.29,1.6,"None",40775,"Brett Maher",43,473,2018091613,"left"
2018-09-17 01:58:47,92.57,29.76,1.06,0.24,0.11,"None",40775,"Brett Maher",20,2116,2018091613,"right"
2018-09-17 01:58:47.1,92.46,29.76,1.04,0.55,0.11,"None",40775,"Brett Maher",21,2116,2018091613,"right"
2018-09-17 01:58:47.2,92.36,29.75,0.98,0.54,0.1,"None",40775,"Brett Maher",22,2116,2018091613,"right"
2018-09-17 01:58:47.3,92.26,29.75,0.93,0.52,0.1,"None",40775,"Brett Maher",23,2116,2018091613,"right"
2018-09-17 01:58:47.4,91.3,30.2,27.63,6.87,1.06,"field_goal_attempt",40775,"Brett Maher",24,2116,2018091613,"right"
2018-09-17 02:17:15.4,3.53,24.7,16.66,9.13,1.96,"None",43937,"Aldrick Rosas",35,2438,2018091613,"left"
2018-09-17 02:17:15.5,1.61,24.66,16.15,8.26,1.92,"None",43937,"Aldrick Rosas",36,2438,2018091613,"left"
2018-09-17 02:17:15.6,-0.22,24.58,15.49,7.67,1.83,"None",43937,"Aldrick Rosas",37,2438,2018091613,"left"
2018-09-17 02:17:15.7,-2.17,24.59,14.82,8.23,1.95,"None",43937,"Aldrick Rosas",38,2438,2018091613,"left"
2018-09-17 02:17:15.8,-3.88,24.61,14.06,8.05,1.71,"field_goal",43937,"Aldrick Rosas",39,2438,2018091613,"left"
2018-09-17 02:42:21.6,2.82,28.51,12.01,8.85,1.62,"None",40775,"Brett Maher",38,3070,2018091613,"left"
2018-09-17 02:42:21.7,1.3,28.84,11.57,7.87,1.55,"None",40775,"Brett Maher",39,3070,2018091613,"left"
2018-09-17 02:42:21.8,-0.27,29.18,11.75,6.23,1.61,"None",40775,"Brett Maher",40,3070,2018091613,"left"
2018-09-17 02:42:21.9,-1.62,29.48,11.38,5.6,1.38,"extra_point",40775,"Brett Maher",41,3070,2018091613,"left"
2018-09-17 02:42:22,-2.95,29.76,11.22,4.92,1.36,"None",40775,"Brett Maher",42,3070,2018091613,"left"
2018-09-17 03:01:46.5,87.22,29.49,13.17,3.03,1.41,"None",43937,"Aldrick Rosas",15,3448,2018091613,"right"
2018-09-17 03:01:46.6,85.82,29.34,12.86,3.3,1.4,"None",43937,"Aldrick Rosas",16,3448,2018091613,"right"
2018-09-17 03:01:46.7,84.45,29.2,12.52,3.57,1.38,"None",43937,"Aldrick Rosas",17,3448,2018091613,"right"
2018-09-17 03:01:46.8,83.53,29.1,12.27,3.73,0.93,"None",43937,"Aldrick Rosas",18,3448,2018091613,"right"
2018-09-17 03:01:46.9,86.57,30.33,20.34,4.93,3.28,"None",43937,"Aldrick Rosas",19,3448,2018091613,"right"
2018-09-18 00:33:53.3,3.02,29.03,13.33,12.06,2.1,"None",41688,"Cody Parkey",42,597,2018091700,"left"
2018-09-18 00:33:53.4,1.38,29.16,12.17,11.42,1.64,"None",41688,"Cody Parkey",43,597,2018091700,"left"
2018-09-18 00:33:53.5,0.03,29.25,11.98,8.18,1.36,"None",41688,"Cody Parkey",44,597,2018091700,"left"
2018-09-18 00:33:53.6,-1.52,29.31,11.93,6.07,1.55,"None",41688,"Cody Parkey",45,597,2018091700,"left"
2018-09-18 00:33:53.7,-3.04,29.38,12.34,4.28,1.52,"None",41688,"Cody Parkey",46,597,2018091700,"left"
2018-09-18 01:30:26.7,93.66,26.56,5.77,20.54,0.86,"None",41688,"Cody Parkey",19,1854,2018091700,"right"
2018-09-18 01:30:26.8,93.34,26.54,4.24,24.59,0.33,"None",41688,"Cody Parkey",20,1854,2018091700,"right"
2018-09-18 01:30:26.9,93.23,26.54,2.08,18.16,0.1,"None",41688,"Cody Parkey",21,1854,2018091700,"right"
2018-09-18 01:30:27,93.37,26.54,0.24,14.91,0.13,"None",41688,"Cody Parkey",22,1854,2018091700,"right"
2018-09-18 01:30:27.1,93.66,26.55,1.3,11.6,0.29,"None",41688,"Cody Parkey",23,1854,2018091700,"right"
2018-09-18 01:37:36.7,7.33,26.8,13.53,4.57,1.52,"None",25326,"Sebastian Janikowski",49,2113,2018091700,"left"
2018-09-18 01:37:36.8,5.84,26.79,13.14,4.6,1.49,"None",25326,"Sebastian Janikowski",50,2113,2018091700,"left"
2018-09-18 01:37:36.9,4.39,26.79,12.82,4.53,1.45,"None",25326,"Sebastian Janikowski",51,2113,2018091700,"left"
2018-09-18 01:37:37,2.97,26.79,12.48,4.5,1.42,"None",25326,"Sebastian Janikowski",52,2113,2018091700,"left"
2018-09-18 01:37:37.1,1.6,26.8,12.01,4.64,1.37,"None",25326,"Sebastian Janikowski",53,2113,2018091700,"left"
2018-09-18 02:27:52.5,86.26,26.51,4.95,24.92,0.93,"None",41688,"Cody Parkey",19,3044,2018091700,"right"
2018-09-18 02:27:52.6,86.24,26.53,2.68,24.17,0.03,"None",41688,"Cody Parkey",20,3044,2018091700,"right"
2018-09-18 02:27:52.7,86.21,26.57,0.8,19.27,0.05,"None",41688,"Cody Parkey",21,3044,2018091700,"right"
2018-09-18 02:27:52.8,86.23,26.61,1.15,16.04,0.05,"None",41688,"Cody Parkey",22,3044,2018091700,"right"
2018-09-18 02:27:52.9,86.41,26.66,2.56,13.12,0.19,"None",41688,"Cody Parkey",23,3044,2018091700,"right"
2018-09-18 02:37:50.4,3.08,27.46,15.1,11.56,1.91,"None",25326,"Sebastian Janikowski",38,3355,2018091700,"left"
2018-09-18 02:37:50.5,1.45,27.53,18.97,3.25,1.64,"None",25326,"Sebastian Janikowski",39,3355,2018091700,"left"
2018-09-18 02:37:50.6,0,27.56,18.25,2.67,1.45,"None",25326,"Sebastian Janikowski",40,3355,2018091700,"left"
