"time","x","y","s","a","dis","o","dir","event","nflId","displayName","jerseyNumber","position","team","frameId","gameId","playId","playDirection"
"2019-10-07T01:04:28.600",3.3,27.33,15.81,8.85,2.39,NA,NA,"None",NA,"football",NA,NA,"football",38,2019100612,1088,"left"
"2019-10-07T01:04:28.700",1.44,27.35,15.68,7.68,1.86,NA,NA,"None",NA,"football",NA,NA,"football",39,2019100612,1088,"left"
"2019-10-07T01:04:28.800",0.07,27.34,15.47,5.65,1.37,NA,NA,"None",NA,"football",NA,NA,"football",40,2019100612,1088,"left"
"2019-10-07T01:04:28.900",-1.45,27.32,14.93,5.19,1.51,NA,NA,"None",NA,"football",NA,NA,"football",41,2019100612,1088,"left"
"2019-10-07T01:04:29.000",-2.92,27.31,14.41,5.23,1.47,NA,NA,"extra_point",NA,"football",NA,NA,"football",42,2019100612,1088,"left"
"2019-10-07T01:13:12.400",117.44,28.34,17.97,7.47,1.83,NA,NA,"None",NA,"football",NA,NA,"football",39,2019100612,1289,"right"
"2019-10-07T01:13:12.500",119.19,28.32,17.19,7.39,1.75,NA,NA,"None",NA,"football",NA,NA,"football",40,2019100612,1289,"right"
"2019-10-07T01:13:12.600",120.65,28.32,15.72,8.64,1.46,NA,NA,"None",NA,"football",NA,NA,"football",41,2019100612,1289,"right"
"2019-10-07T01:13:12.700",121.81,28.26,13.65,10.38,1.17,NA,NA,"field_goal",NA,"football",NA,NA,"football",42,2019100612,1289,"right"
"2019-10-07T01:13:12.800",122.9,28.21,11.61,11.71,1.09,NA,NA,"None",NA,"football",NA,NA,"football",43,2019100612,1289,"right"
"2019-10-07T03:06:47.800",3.59,25,23.01,8.33,2.33,NA,NA,"None",NA,"football",NA,NA,"football",35,2019100612,3853,"left"
"2019-10-07T03:06:47.900",1.54,25.3,21.23,10.23,2.07,NA,NA,"None",NA,"football",NA,NA,"football",36,2019100612,3853,"left"
"2019-10-07T03:06:48.000",-0.38,25.67,19.71,11.14,1.96,NA,NA,"None",NA,"football",NA,NA,"football",37,2019100612,3853,"left"
"2019-10-07T03:06:48.100",-2.19,26.05,18.34,11.44,1.85,NA,NA,"field_goal",NA,"football",NA,NA,"football",38,2019100612,3853,"left"
"2019-10-07T03:06:48.200",-3.65,26.39,16,12.93,1.5,NA,NA,"None",NA,"football",NA,NA,"football",39,2019100612,3853,"left"
"2019-10-07T03:22:59.200",1.94,27.42,17.54,9.16,1.84,NA,NA,"None",NA,"football",NA,NA,"football",37,2019100612,4224,"left"
"2019-10-07T03:22:59.300",0.17,27.06,16.45,10.1,1.81,NA,NA,"None",NA,"football",NA,NA,"football",38,2019100612,4224,"left"
"2019-10-07T03:22:59.400",-1.42,26.86,15.47,9.66,1.6,NA,NA,"None",NA,"football",NA,NA,"football",39,2019100612,4224,"left"
"2019-10-07T03:22:59.500",-2.47,26.78,13.5,11.06,1.06,NA,NA,"None",NA,"football",NA,NA,"football",40,2019100612,4224,"left"
"2019-10-07T03:22:59.600",-3.64,26.69,11.75,11.81,1.17,NA,NA,"field_goal",NA,"football",NA,NA,"football",41,2019100612,4224,"left"
"2019-10-07T03:33:33.900",116.63,28.02,16.77,7.75,1.72,NA,NA,"None",NA,"football",NA,NA,"football",39,2019100612,4454,"right"
"2019-10-07T03:33:34.000",118.33,28.02,16.15,7.39,1.69,NA,NA,"None",NA,"football",NA,NA,"football",40,2019100612,4454,"right"
"2019-10-07T03:33:34.100",120.13,28.04,15.31,8.38,1.81,NA,NA,"field_goal",NA,"football",NA,NA,"football",41,2019100612,4454,"right"
"2019-10-07T03:33:34.200",121.73,28.09,14.84,7.7,1.6,NA,NA,"None",NA,"football",NA,NA,"football",42,2019100612,4454,"right"
"2019-10-07T03:33:34.300",123.18,28.09,14.09,7.45,1.45,NA,NA,"None",NA,"football",NA,NA,"football",43,2019100612,4454,"right"
"2019-10-08T00:23:58.200",117.39,24.54,18.67,25.28,1.96,NA,NA,"None",NA,"football",NA,NA,"football",40,2019100700,269,"right"
"2019-10-08T00:23:58.300",119.54,24.26,17.46,28.78,2.17,NA,NA,"extra_point",NA,"football",NA,NA,"football",41,2019100700,269,"right"
"2019-10-08T00:23:58.400",121.13,24.03,14.8,24.48,1.6,NA,NA,"None",NA,"football",NA,NA,"football",42,2019100700,269,"right"
"2019-10-08T00:23:58.500",122.94,23.83,13.5,20.12,1.82,NA,NA,"None",NA,"football",NA,NA,"football",43,2019100700,269,"right"
"2019-10-08T00:23:58.600",124.18,23.67,11.65,16.78,1.25,NA,NA,"None",NA,"football",NA,NA,"football",44,2019100700,269,"right"
"2019-10-08T00:55:02.900",117.43,22.87,14.74,2.25,1.49,NA,NA,"None",NA,"football",NA,NA,"football",51,2019100700,1017,"right"
"2019-10-08T00:55:03.000",118.9,22.88,14.54,2.66,1.47,NA,NA,"None",NA,"football",NA,NA,"football",52,2019100700,1017,"right"
"2019-10-08T00:55:03.100",120.6,22.81,13.39,6.72,1.71,NA,NA,"None",NA,"football",NA,NA,"football",53,2019100700,1017,"right"
"2019-10-08T00:55:03.200",121.91,22.8,12.72,6.9,1.31,NA,NA,"None",NA,"football",NA,NA,"football",54,2019100700,1017,"right"
"2019-10-08T00:55:03.300",123.14,22.71,12.02,7.01,1.23,NA,NA,"None",NA,"football",NA,NA,"football",55,2019100700,1017,"right"
"2019-10-08T01:40:22.200",1.88,21.82,10.49,3.7,1.06,NA,NA,"None",NA,"football",NA,NA,"football",55,2019100700,2089,"left"
"2019-10-08T01:40:22.300",0.84,21.88,10.28,6.85,1.04,NA,NA,"None",NA,"football",NA,NA,"football",56,2019100700,2089,"left"
"2019-10-08T01:40:22.400",-0.16,21.95,9.68,8.87,1,NA,NA,"None",NA,"football",NA,NA,"football",57,2019100700,2089,"left"
"2019-10-08T01:40:22.500",-1.08,22.03,8.84,8.04,0.92,NA,NA,"None",NA,"football",NA,NA,"football",58,2019100700,2089,"left"
"2019-10-08T01:40:22.600",-1.92,22.11,8.07,7.34,0.84,NA,NA,"None",NA,"football",NA,NA,"football",59,2019100700,2089,"left"
"2019-10-08T02:05:48.800",116.76,28.49,19.69,5.91,1.68,NA,NA,"None",NA,"football",NA,NA,"football",37,2019100700,2467,"right"
"2019-10-08T02:05:48.900",118.87,28.77,19.32,6.02,2.13,NA,NA,"None",NA,"football",NA,NA,"football",38,2019100700,2467,"right"
"2019-10-08T02:05:49.000",120.76,29.03,18.78,5.64,1.9,NA,NA,"None",NA,"football",NA,NA,"football",39,2019100700,2467,"right"
"2019-10-08T02:05:49.100",122.61,29.3,18.67,4.72,1.87,NA,NA,"None",NA,"football",NA,NA,"football",40,2019100700,2467,"right"
"2019-10-08T02:05:49.200",124.46,29.56,16.98,8.95,1.87,NA,NA,"None",NA,"football",NA,NA,"football",41,2019100700,2467,"right"
"2019-10-08T03:00:22.000",3.38,28.28,12.35,11.37,1.62,NA,NA,"None",NA,"football",NA,NA,"football",50,2019100700,3783,"left"
"2019-10-08T03:00:22.100",2.1,28.25,13.37,9.24,1.29,NA,NA,"None",NA,"football",NA,NA,"football",51,2019100700,3783,"left"
"2019-10-08T03:00:22.200",0.68,28.25,14.29,7.06,1.42,NA,NA,"None",NA,"football",NA,NA,"football",52,2019100700,3783,"left"
"2019-10-08T03:00:22.300",-0.78,28.24,14.89,4.99,1.46,NA,NA,"field_goal",NA,"football",NA,NA,"football",53,2019100700,3783,"left"
"2019-10-08T03:00:22.400",-2.24,28.24,15.27,3.69,1.46,NA,NA,"None",NA,"football",NA,NA,"football",54,2019100700,3783,"left"
"2019-10-11T00:59:38.300",2.93,25.15,18.79,8.68,1.93,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101000,882,"left"
"2019-10-11T00:59:38.400",1.09,25.08,18,8.67,1.84,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101000,882,"left"
"2019-10-11T00:59:38.500",-0.64,24.96,16.98,9.27,1.73,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101000,882,"left"
"2019-10-11T00:59:38.600",-2.24,24.81,15.75,10,1.61,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101000,882,"left"
"2019-10-11T00:59:38.700",-3.76,24.63,14.86,9.65,1.53,NA,NA,"None",NA,"football",NA,NA,"football",44,2019101000,882,"left"
"2019-10-11T01:23:53.700",117.02,29.4,16.66,10.15,1.92,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101000,1510,"right"
"2019-10-11T01:23:53.800",118.64,29.48,15.66,10.47,1.62,NA,NA,"extra_point",NA,"football",NA,NA,"football",41,2019101000,1510,"right"
"2019-10-11T01:23:53.900",119.94,29.54,15.49,6.69,1.3,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101000,1510,"right"
"2019-10-11T01:23:54.000",121.42,29.55,14.52,7.02,1.49,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101000,1510,"right"
"2019-10-11T01:23:54.100",122.84,29.62,13.83,6.79,1.42,NA,NA,"None",NA,"football",NA,NA,"football",44,2019101000,1510,"right"
"2019-10-11T01:37:16.000",4.08,26.28,17.96,13.76,1.92,NA,NA,"None",NA,"football",NA,NA,"football",39,2019101000,1736,"left"
"2019-10-11T01:37:16.100",2.25,26.32,16.83,17.14,1.83,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101000,1736,"left"
"2019-10-11T01:37:16.200",0.5,26.35,15.64,17.37,1.75,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101000,1736,"left"
"2019-10-11T01:37:16.300",-1.3,26.32,14.72,15.66,1.8,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101000,1736,"left"
"2019-10-11T01:37:16.400",-2.85,26.28,13.58,13.37,1.54,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101000,1736,"left"
"2019-10-11T02:29:03.100",117.9,30.24,5.29,15.24,0.62,NA,NA,"None",NA,"football",NA,NA,"football",48,2019101000,2850,"right"
"2019-10-11T02:29:03.200",118.35,30.4,2.75,13.49,0.48,NA,NA,"field_goal_missed",NA,"football",NA,NA,"football",49,2019101000,2850,"right"
"2019-10-11T02:29:03.300",118.35,30.58,2.58,8.86,0.18,NA,NA,"None",NA,"football",NA,NA,"football",50,2019101000,2850,"right"
"2019-10-11T02:29:03.400",118.04,30.79,3.63,5.62,0.37,NA,NA,"None",NA,"football",NA,NA,"football",51,2019101000,2850,"right"
"2019-10-11T02:29:03.500",117.71,30.97,3.9,4.83,0.37,NA,NA,"None",NA,"football",NA,NA,"football",52,2019101000,2850,"right"
"2019-10-11T02:53:46.700",2.3,27.33,13.8,6.39,1.41,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101000,3425,"left"
"2019-10-11T02:53:46.800",0.93,27.42,13.38,5.72,1.38,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101000,3425,"left"
"2019-10-11T02:53:46.900",-0.38,27.51,12.82,5.55,1.31,NA,NA,"None",NA,"football",NA,NA,"football",44,2019101000,3425,"left"
"2019-10-11T02:53:47.000",-1.65,27.63,12.35,5.32,1.28,NA,NA,"None",NA,"football",NA,NA,"football",45,2019101000,3425,"left"
"2019-10-11T02:53:47.100",-2.86,27.73,11.82,5.18,1.21,NA,NA,"None",NA,"football",NA,NA,"football",46,2019101000,3425,"left"
"2019-10-11T03:09:20.300",3.99,24.79,18.85,7.79,1.92,NA,NA,"None",NA,"football",NA,NA,"football",39,2019101000,3738,"left"
"2019-10-11T03:09:20.400",2.12,24.66,18.27,7.38,1.87,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101000,3738,"left"
"2019-10-11T03:09:20.500",0.32,24.51,17.69,6.9,1.81,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101000,3738,"left"
"2019-10-11T03:09:20.600",-1.58,24.28,16.36,9.91,1.91,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101000,3738,"left"
"2019-10-11T03:09:20.700",-3.16,24.1,15.39,9.8,1.59,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101000,3738,"left"
"2019-10-13T15:33:10.100",2.62,28.49,13.35,3.27,1.38,NA,NA,"None",NA,"football",NA,NA,"football",48,2019101300,2459,"left"
"2019-10-13T15:33:10.200",1.26,28.31,13.23,3.11,1.37,NA,NA,"None",NA,"football",NA,NA,"football",49,2019101300,2459,"left"
"2019-10-13T15:33:10.300",-0.05,28.15,12.96,3.06,1.32,NA,NA,"None",NA,"football",NA,NA,"football",50,2019101300,2459,"left"
"2019-10-13T15:33:10.400",-1.28,28.01,12.47,3.58,1.24,NA,NA,"field_goal",NA,"football",NA,NA,"football",51,2019101300,2459,"left"
"2019-10-13T15:33:10.500",-2.49,27.86,12.11,3.78,1.23,NA,NA,"None",NA,"football",NA,NA,"football",52,2019101300,2459,"left"
"2019-10-13T15:37:31.300",2.05,28.08,14.57,4.69,1.52,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101300,2573,"left"
"2019-10-13T15:37:31.400",0.62,28.1,14.11,4.68,1.43,NA,NA,"None",NA,"football",NA,NA,"football",44,2019101300,2573,"left"
"2019-10-13T15:37:31.500",-0.77,28.09,13.59,4.86,1.39,NA,NA,"None",NA,"football",NA,NA,"football",45,2019101300,2573,"left"
"2019-10-13T15:37:31.600",-2.05,28.07,12.88,5.3,1.29,NA,NA,"None",NA,"football",NA,NA,"football",46,2019101300,2573,"left"
"2019-10-13T15:37:31.700",-3.09,28.07,11.31,7.58,1.04,NA,NA,"None",NA,"football",NA,NA,"football",47,2019101300,2573,"left"
"2019-10-13T15:50:45.300",117.51,23.86,13.56,3.4,1.38,NA,NA,"None",NA,"football",NA,NA,"football",51,2019101300,2856,"right"
"2019-10-13T15:50:45.400",118.82,24.05,13.14,3.76,1.33,NA,NA,"None",NA,"football",NA,NA,"football",52,2019101300,2856,"right"
"2019-10-13T15:50:45.500",120.08,24.26,12.63,4.26,1.28,NA,NA,"None",NA,"football",NA,NA,"football",53,2019101300,2856,"right"
"2019-10-13T15:50:45.600",121.3,24.47,12.12,4.81,1.23,NA,NA,"field_goal",NA,"football",NA,NA,"football",54,2019101300,2856,"right"
"2019-10-13T15:50:45.700",122.44,24.69,11.29,5.79,1.16,NA,NA,"None",NA,"football",NA,NA,"football",55,2019101300,2856,"right"
"2019-10-13T16:02:06.100",117.96,25.31,18.11,10.18,1.91,NA,NA,"None",NA,"football",NA,NA,"football",39,2019101300,3141,"right"
"2019-10-13T16:02:06.200",119.72,25.29,17.1,9.9,1.76,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101300,3141,"right"
"2019-10-13T16:02:06.300",121.17,25.27,15.52,10.71,1.45,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101300,3141,"right"
"2019-10-13T16:02:06.400",122.67,25.26,14.47,10.32,1.5,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101300,3141,"right"
"2019-10-13T16:02:06.500",123.9,25.22,12.5,11.63,1.23,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101300,3141,"right"
"2019-10-13T16:27:10.300",116.74,25.89,21.01,9.17,2.16,NA,NA,"None",NA,"football",NA,NA,"football",36,2019101300,3820,"right"
"2019-10-13T16:27:10.400",118.79,25.63,20.16,8.8,2.07,NA,NA,"field_goal",NA,"football",NA,NA,"football",37,2019101300,3820,"right"
"2019-10-13T16:27:10.500",120.75,25.39,19.3,8.58,1.97,NA,NA,"None",NA,"football",NA,NA,"football",38,2019101300,3820,"right"
"2019-10-13T16:27:10.600",122.36,25.13,16.96,11.55,1.63,NA,NA,"None",NA,"football",NA,NA,"football",39,2019101300,3820,"right"
"2019-10-13T16:27:10.700",123.98,24.9,15.83,11.25,1.64,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101300,3820,"right"
"2019-10-13T16:55:13.700",116.85,23.65,16.8,5.83,1.77,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101300,4529,"right"
"2019-10-13T16:55:13.800",118.5,23.41,16.08,6.31,1.67,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101300,4529,"right"
"2019-10-13T16:55:13.900",120.08,23.18,15.55,9.25,1.6,NA,NA,"None",NA,"football",NA,NA,"football",44,2019101300,4529,"right"
"2019-10-13T16:55:14.000",121.62,22.95,14.84,10.79,1.56,NA,NA,"None",NA,"football",NA,NA,"football",45,2019101300,4529,"right"
"2019-10-13T16:55:14.100",122.97,22.78,13.48,10.54,1.36,NA,NA,"None",NA,"football",NA,NA,"football",46,2019101300,4529,"right"
"2019-10-13T17:10:11.100",116.09,28.22,17.84,8.6,1.84,NA,NA,"None",NA,"football",NA,NA,"football",38,2019101301,220,"right"
"2019-10-13T17:10:11.200",117.86,28.29,17.16,7.8,1.77,NA,NA,"None",NA,"football",NA,NA,"football",39,2019101301,220,"right"
"2019-10-13T17:10:11.300",119.55,28.34,16.51,7.01,1.69,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101301,220,"right"
"2019-10-13T17:10:11.400",121.19,28.4,16.08,5.81,1.64,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101301,220,"right"
"2019-10-13T17:10:11.500",122.77,28.46,15.51,5.78,1.58,NA,NA,"extra_point",NA,"football",NA,NA,"football",42,2019101301,220,"right"
"2019-10-13T17:27:29.700",117,27.34,17.49,7.17,1.8,NA,NA,"None",NA,"football",NA,NA,"football",37,2019101301,636,"right"
"2019-10-13T17:27:29.800",118.77,27.33,17.07,6.33,1.77,NA,NA,"None",NA,"football",NA,NA,"football",38,2019101301,636,"right"
"2019-10-13T17:27:29.900",120.45,27.32,16.47,6.05,1.68,NA,NA,"None",NA,"football",NA,NA,"football",39,2019101301,636,"right"
"2019-10-13T17:27:30.000",122.06,27.31,15.88,5.98,1.62,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101301,636,"right"
"2019-10-13T17:27:30.100",123.62,27.3,15.29,5.87,1.56,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101301,636,"right"
"2019-10-13T17:51:53.800",3.16,25.63,16.15,5.91,1.69,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101301,1045,"left"
"2019-10-13T17:51:53.900",1.59,25.39,15.57,5.79,1.59,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101301,1045,"left"
"2019-10-13T17:51:54.000",0.03,25.14,15.65,4.25,1.58,NA,NA,"None",NA,"football",NA,NA,"football",44,2019101301,1045,"left"
"2019-10-13T17:51:54.100",-1.5,24.9,15.23,4.24,1.54,NA,NA,"None",NA,"football",NA,NA,"football",45,2019101301,1045,"left"
"2019-10-13T17:51:54.200",-2.98,24.65,14.81,4.21,1.5,NA,NA,"None",NA,"football",NA,NA,"football",46,2019101301,1045,"left"
"2019-10-13T18:31:40.500",115.93,29.71,25.5,6,2.59,NA,NA,"None",NA,"football",NA,NA,"football",30,2019101301,2083,"right"
"2019-10-13T18:31:40.600",118.4,29.57,24.31,7.5,2.47,NA,NA,"None",NA,"football",NA,NA,"football",31,2019101301,2083,"right"
"2019-10-13T18:31:40.700",120.69,29.42,22.13,12.37,2.3,NA,NA,"None",NA,"football",NA,NA,"football",32,2019101301,2083,"right"
"2019-10-13T18:31:40.800",122.73,29.27,20.49,14.3,2.05,NA,NA,"None",NA,"football",NA,NA,"football",33,2019101301,2083,"right"
"2019-10-13T18:31:40.900",124.55,29.14,18.52,15.43,1.83,NA,NA,"None",NA,"football",NA,NA,"football",34,2019101301,2083,"right"
"2019-10-13T19:18:19.800",119.75,30.05,11.63,4.45,1.13,NA,NA,"None",NA,"football",NA,NA,"football",50,2019101301,3084,"right"
"2019-10-13T19:18:19.900",119.75,30.05,11.63,4.45,0,NA,NA,"None",NA,"football",NA,NA,"football",51,2019101301,3084,"right"
"2019-10-13T19:18:20.400",121.15,27.57,4.69,1.32,0.45,NA,NA,"field_goal",NA,"football",NA,NA,"football",56,2019101301,3084,"right"
"2019-10-13T19:18:20.500",121.12,27.14,4.57,0.49,0.43,NA,NA,"None",NA,"football",NA,NA,"football",57,2019101301,3084,"right"
"2019-10-13T19:18:20.600",121.1,26.72,4.37,0.86,0.43,NA,NA,"None",NA,"football",NA,NA,"football",58,2019101301,3084,"right"
"2019-10-13T19:48:26.900",3.69,26.22,23.74,7.98,2.41,NA,NA,"None",NA,"football",NA,NA,"football",32,2019101301,3742,"left"
"2019-10-13T19:48:27.000",1.39,26.06,22.72,9.05,2.3,NA,NA,"None",NA,"football",NA,NA,"football",33,2019101301,3742,"left"
"2019-10-13T19:48:27.100",-0.79,25.9,20.77,12.62,2.19,NA,NA,"None",NA,"football",NA,NA,"football",34,2019101301,3742,"left"
"2019-10-13T19:48:27.200",-2.81,25.76,19.53,13.07,2.02,NA,NA,"None",NA,"football",NA,NA,"football",35,2019101301,3742,"left"
"2019-10-13T19:48:27.300",-4.16,25.66,16.12,17.3,1.35,NA,NA,"None",NA,"football",NA,NA,"football",36,2019101301,3742,"left"
"2019-10-13T20:08:14.000",115.32,28.18,20.85,7.9,2.13,NA,NA,"None",NA,"football",NA,NA,"football",37,2019101301,4229,"right"
"2019-10-13T20:08:14.100",117.39,28.3,20.21,7.65,2.07,NA,NA,"None",NA,"football",NA,NA,"football",38,2019101301,4229,"right"
"2019-10-13T20:08:14.200",119.38,28.45,19.53,7.52,2,NA,NA,"extra_point",NA,"football",NA,NA,"football",39,2019101301,4229,"right"
"2019-10-13T20:08:14.300",121.29,28.59,18.8,7.42,1.92,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101301,4229,"right"
"2019-10-13T20:08:14.400",123.19,28.76,18.34,6.91,1.9,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101301,4229,"right"
"2019-10-13T17:06:55.400",115.74,27.49,25.53,6.66,2.2,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101302,181,"right"
"2019-10-13T17:06:55.500",118.11,27.68,24.29,8.7,2.38,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101302,181,"right"
"2019-10-13T17:06:55.600",120.46,27.86,23.28,9.93,2.36,NA,NA,"extra_point",NA,"football",NA,NA,"football",42,2019101302,181,"right"
"2019-10-13T17:06:55.700",122.73,28.07,22.27,10.22,2.28,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101302,181,"right"
"2019-10-13T17:06:55.800",124.79,28.23,20.86,11.09,2.06,NA,NA,"None",NA,"football",NA,NA,"football",44,2019101302,181,"right"
"2019-10-13T17:16:49.600",2.48,31.12,16.37,17.02,1.74,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101302,403,"left"
"2019-10-13T17:16:49.700",1.05,31.74,14.79,15.35,1.56,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101302,403,"left"
"2019-10-13T17:16:49.800",-0.38,32.25,13.59,13.54,1.52,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101302,403,"left"
"2019-10-13T17:16:49.900",-1.55,32.79,12.33,12.17,1.29,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101302,403,"left"
"2019-10-13T17:16:50.000",-2.82,33.28,11.74,9.67,1.36,NA,NA,"None",NA,"football",NA,NA,"football",44,2019101302,403,"left"
"2019-10-13T17:26:31.800",116.38,26.76,19.77,8.55,2.06,NA,NA,"None",NA,"football",NA,NA,"football",39,2019101302,669,"right"
"2019-10-13T17:26:31.900",118.32,26.83,18.95,8.32,1.94,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101302,669,"right"
"2019-10-13T17:26:32.000",120.24,26.97,18.48,7.4,1.93,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101302,669,"right"
"2019-10-13T17:26:32.100",122.11,27.08,18.04,6.37,1.87,NA,NA,"extra_point",NA,"football",NA,NA,"football",42,2019101302,669,"right"
"2019-10-13T17:26:32.200",123.87,27.16,17.33,6.51,1.76,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101302,669,"right"
"2019-10-13T17:43:02.100",2.23,22.64,18.17,9.39,1.89,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101302,975,"left"
"2019-10-13T17:43:02.200",0.45,22.37,17.36,8.9,1.81,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101302,975,"left"
"2019-10-13T17:43:02.300",-1.11,22.17,16.09,9.08,1.57,NA,NA,"extra_point_missed",NA,"football",NA,NA,"football",42,2019101302,975,"left"
"2019-10-13T17:43:02.400",-2.62,21.99,15.11,8.81,1.52,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101302,975,"left"
"2019-10-13T17:43:02.500",-4.08,21.79,14.24,8.48,1.47,NA,NA,"None",NA,"football",NA,NA,"football",44,2019101302,975,"left"
"2019-10-13T17:55:13.000",116.42,24.13,18.03,6.01,1.89,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101302,1229,"right"
"2019-10-13T17:55:13.100",118.23,24.2,17.42,6.21,1.81,NA,NA,"None",NA,"football",NA,NA,"football",44,2019101302,1229,"right"
"2019-10-13T17:55:13.200",120,24.28,16.38,8.05,1.77,NA,NA,"None",NA,"football",NA,NA,"football",45,2019101302,1229,"right"
"2019-10-13T17:55:13.300",121.68,24.35,16.05,11.46,1.68,NA,NA,"None",NA,"football",NA,NA,"football",46,2019101302,1229,"right"
"2019-10-13T17:55:13.400",123.36,24.46,15.4,12.25,1.69,NA,NA,"None",NA,"football",NA,NA,"football",47,2019101302,1229,"right"
"2019-10-13T18:04:49.700",116.09,24.86,28.01,8.43,2.77,NA,NA,"None",NA,"football",NA,NA,"football",32,2019101302,1485,"right"
"2019-10-13T18:04:49.800",118.69,25.04,26.51,12.21,2.61,NA,NA,"None",NA,"football",NA,NA,"football",33,2019101302,1485,"right"
"2019-10-13T18:04:49.900",121.16,25.26,24.85,13.85,2.49,NA,NA,"field_goal",NA,"football",NA,NA,"football",34,2019101302,1485,"right"
"2019-10-13T18:04:50.000",123.49,25.47,23.14,14.61,2.34,NA,NA,"None",NA,"football",NA,NA,"football",35,2019101302,1485,"right"
"2019-10-13T18:04:50.100",125.61,25.7,21.15,15.9,2.13,NA,NA,"None",NA,"football",NA,NA,"football",36,2019101302,1485,"right"
"2019-10-13T19:15:49.500",117.83,24.05,16.88,10.03,1.74,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101302,2908,"right"
"2019-10-13T19:15:49.600",119.42,23.98,15.63,10.52,1.6,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101302,2908,"right"
"2019-10-13T19:15:49.700",120.87,24.06,14.32,11.12,1.45,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101302,2908,"right"
"2019-10-13T19:15:49.800",122.17,24.22,13.01,11.48,1.31,NA,NA,"None",NA,"football",NA,NA,"football",43,2019101302,2908,"right"
"2019-10-13T19:15:49.900",123.34,24.45,11.87,11.18,1.19,NA,NA,"extra_point",NA,"football",NA,NA,"football",44,2019101302,2908,"right"
"2019-10-13T20:16:37.300",3.26,24.19,23.52,11.58,2.4,NA,NA,"None",NA,"football",NA,NA,"football",38,2019101302,4227,"left"
"2019-10-13T20:16:37.400",0.97,24.27,22.41,11.46,2.3,NA,NA,"None",NA,"football",NA,NA,"football",39,2019101302,4227,"left"
"2019-10-13T20:16:37.500",-1.14,24.48,21.07,12,2.12,NA,NA,"None",NA,"football",NA,NA,"football",40,2019101302,4227,"left"
"2019-10-13T20:16:37.600",-3.12,24.52,19.68,11.8,1.98,NA,NA,"None",NA,"football",NA,NA,"football",41,2019101302,4227,"left"
"2019-10-13T20:16:37.700",-4.93,24.61,18.19,11.88,1.81,NA,NA,"None",NA,"football",NA,NA,"football",42,2019101302,4227,"left"
"2019-10-13T18:07:51.700",4.41,26.2,24.08,6.55,2.44,NA,NA,"None",NA,"football",NA,NA,"football",31,2019101303,1683,"left"
"2019-10-13T18:07:51.800",2.1,26.16,22.52,9.96,2.31,NA,NA,"None",NA,"football",NA,NA,"football",32,2019101303,1683,"left"
