"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId"
"2019-09-15T23:31:08.900",120.08,28.67,11.91,1.67,1.27,"None",46426,"Eddy Pineiro",54,4363,2019091511
"2019-09-15T23:31:09.000",121.27,28.82,12.03,0.77,1.2,"None",46426,"Eddy Pineiro",55,4363,2019091511
"2019-09-15T23:31:09.100",122.47,28.93,12.16,0.43,1.2,"None",46426,"Eddy Pineiro",56,4363,2019091511
"2019-09-15T20:38:45.300",3.63,25.62,23.81,22.07,2.44,"None",38701,"Greg Zuerlein",32,425,2019091512
"2019-09-15T20:38:45.400",1.28,25.77,21.97,21.08,2.35,"None",38701,"Greg Zuerlein",33,425,2019091512
"2019-09-15T20:38:45.500",-1.11,26,20.9,18,2.4,"None",38701,"Greg Zuerlein",34,425,2019091512
"2019-09-15T20:38:45.600",-3.2,26.03,19.16,16.66,2.09,"None",38701,"Greg Zuerlein",35,425,2019091512
"2019-09-15T20:38:45.700",-5.03,26.14,17.58,14.99,1.83,"None",38701,"Greg Zuerlein",36,425,2019091512
"2019-09-15T21:15:02.300",4.41,27.98,20.08,5.95,2.11,"None",43689,"Wil Lutz",36,1370,2019091512
"2019-09-15T21:15:02.400",2.21,27.87,19.13,8.91,2.2,"None",43689,"Wil Lutz",37,1370,2019091512
"2019-09-15T21:15:02.500",0.11,27.78,18.92,16.31,2.11,"None",43689,"Wil Lutz",38,1370,2019091512
"2019-09-15T21:15:02.600",-1.89,27.67,17.94,20.8,2,"None",43689,"Wil Lutz",39,1370,2019091512
"2019-09-15T21:15:02.700",-4.06,27.74,16.76,22.57,2.17,"None",43689,"Wil Lutz",40,1370,2019091512
"2019-09-15T21:48:23.500",116.91,26.67,23.03,12.87,2.33,"None",38701,"Greg Zuerlein",31,2119,2019091512
"2019-09-15T21:48:23.600",119.08,26.29,21.65,14,2.2,"None",38701,"Greg Zuerlein",32,2119,2019091512
"2019-09-15T21:48:23.700",121.17,25.96,20.47,13.24,2.11,"None",38701,"Greg Zuerlein",33,2119,2019091512
"2019-09-15T21:48:23.800",122.94,25.67,17.97,15.08,1.79,"None",38701,"Greg Zuerlein",34,2119,2019091512
"2019-09-15T21:48:23.900",124.38,25.41,15.65,15.75,1.46,"None",38701,"Greg Zuerlein",35,2119,2019091512
"2019-09-15T22:19:28.700",116.09,28.87,16.75,1.86,1.66,"None",43689,"Wil Lutz",46,2548,2019091512
"2019-09-15T22:19:28.800",117.87,28.9,17.43,0.61,1.78,"field_goal",43689,"Wil Lutz",47,2548,2019091512
"2019-09-15T22:19:28.900",119.7,28.91,16.61,2.14,1.83,"None",43689,"Wil Lutz",48,2548,2019091512
"2019-09-15T22:19:29.000",121.32,28.94,14.98,6.5,1.62,"None",43689,"Wil Lutz",49,2548,2019091512
"2019-09-15T22:19:29.100",122.72,28.93,15.43,13.3,1.39,"None",43689,"Wil Lutz",50,2548,2019091512
"2019-09-15T22:32:45.900",4.06,27.18,19.24,5.86,1.97,"None",38701,"Greg Zuerlein",39,2923,2019091512
"2019-09-15T22:32:46.000",2.09,27.28,18.75,5.29,1.97,"None",38701,"Greg Zuerlein",40,2923,2019091512
"2019-09-15T22:32:46.100",0.19,27.33,18.51,4.58,1.9,"None",38701,"Greg Zuerlein",41,2923,2019091512
"2019-09-15T22:32:46.200",-1.65,27.41,18.2,3.82,1.84,"None",38701,"Greg Zuerlein",42,2923,2019091512
"2019-09-15T22:32:46.300",-3.35,27.48,17.08,5.87,1.7,"None",38701,"Greg Zuerlein",43,2923,2019091512
"2019-09-15T22:44:50.100",4.66,27.95,18.54,11.88,1.91,"None",38701,"Greg Zuerlein",38,3174,2019091512
"2019-09-15T22:44:50.200",2.58,28.08,18.53,9.36,2.08,"None",38701,"Greg Zuerlein",39,3174,2019091512
"2019-09-15T22:44:50.300",0.58,28.21,18.32,7.94,2,"None",38701,"Greg Zuerlein",40,3174,2019091512
"2019-09-15T22:44:50.400",-1.56,28.25,17.4,9.34,2.14,"None",38701,"Greg Zuerlein",41,3174,2019091512
"2019-09-15T22:44:50.500",-3.25,28.32,16.46,9.24,1.69,"None",38701,"Greg Zuerlein",42,3174,2019091512
"2019-09-15T22:59:54.700",2.79,25.9,16.02,5.24,1.67,"None",43689,"Wil Lutz",42,3501,2019091512
"2019-09-15T22:59:54.800",1.21,25.83,15.54,5.2,1.59,"None",43689,"Wil Lutz",43,3501,2019091512
"2019-09-15T22:59:54.900",-0.35,25.74,15.18,4.89,1.56,"None",43689,"Wil Lutz",44,3501,2019091512
"2019-09-15T22:59:55.000",-1.84,25.65,14.7,4.93,1.49,"field_goal",43689,"Wil Lutz",45,3501,2019091512
"2019-09-15T22:59:55.100",-3.28,25.55,14.22,4.96,1.45,"None",43689,"Wil Lutz",46,3501,2019091512
"2019-09-15T23:12:16.200",117.12,26.28,18.57,8.54,2.08,"None",38701,"Greg Zuerlein",40,3705,2019091512
"2019-09-15T23:12:16.300",119.03,26.29,18.14,6.84,1.91,"None",38701,"Greg Zuerlein",41,3705,2019091512
"2019-09-15T23:12:16.400",120.81,26.27,17.52,6.54,1.78,"None",38701,"Greg Zuerlein",42,3705,2019091512
"2019-09-15T23:12:16.500",122.59,26.3,17.09,6.2,1.78,"None",38701,"Greg Zuerlein",43,3705,2019091512
"2019-09-15T23:12:16.600",124.21,26.3,16.24,6.52,1.61,"None",38701,"Greg Zuerlein",44,3705,2019091512
"2019-09-16T01:09:12.600",116.87,26.82,17.92,19.43,2.02,"None",44966,"Jake Elliott",36,1177,2019091513
"2019-09-16T01:09:12.700",118.73,26.61,16.43,16.81,1.88,"None",44966,"Jake Elliott",37,1177,2019091513
"2019-09-16T01:09:12.800",120.34,26.41,15.26,13.18,1.62,"field_goal",44966,"Jake Elliott",38,1177,2019091513
"2019-09-16T01:09:12.900",121.77,26.24,14.46,9.64,1.44,"None",44966,"Jake Elliott",39,1177,2019091513
"2019-09-16T01:09:13.000",123.15,26.08,13.99,6.59,1.39,"None",44966,"Jake Elliott",40,1177,2019091513
"2019-09-16T01:21:24.600",2.59,18.76,14.14,5.18,1.44,"None",27091,"Matt Bryant",47,1438,2019091513
"2019-09-16T01:21:24.700",1.21,18.65,13.63,5.18,1.39,"None",27091,"Matt Bryant",48,1438,2019091513
"2019-09-16T01:21:24.800",-0.1,18.57,12.91,5.7,1.31,"None",27091,"Matt Bryant",49,1438,2019091513
"2019-09-16T01:21:24.900",-1.36,18.5,12.34,5.74,1.26,"None",27091,"Matt Bryant",50,1438,2019091513
"2019-09-16T01:21:25.000",-2.35,18.47,10.47,9.85,0.99,"None",27091,"Matt Bryant",51,1438,2019091513
"2019-09-16T01:28:16.300",3.39,25.49,19.02,8,1.94,"None",27091,"Matt Bryant",39,1641,2019091513
"2019-09-16T01:28:16.400",1.52,25.64,18.38,7.57,1.88,"None",27091,"Matt Bryant",40,1641,2019091513
"2019-09-16T01:28:16.500",-0.29,25.79,17.75,7.14,1.82,"extra_point",27091,"Matt Bryant",41,1641,2019091513
"2019-09-16T01:28:16.600",-2.02,25.96,17.06,7.03,1.74,"None",27091,"Matt Bryant",42,1641,2019091513
"2019-09-16T01:28:16.700",-3.68,26.14,16.37,6.91,1.67,"None",27091,"Matt Bryant",43,1641,2019091513
"2019-09-16T02:12:15.600",3.76,26.03,19.04,6.91,1.95,"None",27091,"Matt Bryant",36,2465,2019091513
"2019-09-16T02:12:15.700",1.89,26.03,18.36,6.92,1.87,"None",27091,"Matt Bryant",37,2465,2019091513
"2019-09-16T02:12:15.800",0.04,25.99,17.19,8.75,1.85,"extra_point",27091,"Matt Bryant",38,2465,2019091513
"2019-09-16T02:12:15.900",-1.64,25.96,16.31,8.99,1.68,"None",27091,"Matt Bryant",39,2465,2019091513
"2019-09-16T02:12:16.000",-2.95,25.93,14.89,9.66,1.31,"None",27091,"Matt Bryant",40,2465,2019091513
"2019-09-16T03:18:38.200",115.96,27.51,17.94,6.56,1.81,"None",27091,"Matt Bryant",39,4015,2019091513
"2019-09-16T03:18:38.300",117.73,27.57,17.53,5.95,1.78,"None",27091,"Matt Bryant",40,4015,2019091513
"2019-09-16T03:18:38.400",119.47,27.64,17.12,5.52,1.74,"None",27091,"Matt Bryant",41,4015,2019091513
"2019-09-16T03:18:38.500",121.13,27.72,16.33,5.78,1.66,"None",27091,"Matt Bryant",42,4015,2019091513
"2019-09-16T03:18:38.600",122.72,27.81,15.69,6.08,1.6,"None",27091,"Matt Bryant",43,4015,2019091513
"2019-09-17T00:38:51.800",117.79,28.94,14.96,4.03,1.53,"None",47953,"Austin Seibert",50,581,2019091600
"2019-09-17T00:38:51.900",119.29,28.93,14.64,4.09,1.49,"None",47953,"Austin Seibert",51,581,2019091600
"2019-09-17T00:38:52.000",120.74,28.92,14.31,4.14,1.46,"None",47953,"Austin Seibert",52,581,2019091600
"2019-09-17T00:38:52.100",122.16,28.91,13.9,4.22,1.41,"None",47953,"Austin Seibert",53,581,2019091600
"2019-09-17T00:38:52.200",123.56,28.92,13.67,3.82,1.41,"None",47953,"Austin Seibert",54,581,2019091600
"2019-09-17T01:08:38.600",4.11,27.46,19.32,7.61,2.04,"None",47953,"Austin Seibert",41,1282,2019091600
"2019-09-17T01:08:38.700",2.13,27.5,18.28,9.21,1.98,"None",47953,"Austin Seibert",42,1282,2019091600
"2019-09-17T01:08:38.800",0.25,27.53,18.04,13.52,1.87,"None",47953,"Austin Seibert",43,1282,2019091600
"2019-09-17T01:08:38.900",-1.63,27.54,17.29,13.26,1.88,"None",47953,"Austin Seibert",44,1282,2019091600
"2019-09-17T01:08:39.000",-3.29,27.56,16.03,11.77,1.66,"None",47953,"Austin Seibert",45,1282,2019091600
"2019-09-17T01:24:42.700",117.41,26.56,18.34,8.84,2.09,"None",44240,"Sam Ficken",45,1685,2019091600
"2019-09-17T01:24:42.800",119.3,26.36,17.94,14.62,1.9,"None",44240,"Sam Ficken",46,1685,2019091600
"2019-09-17T01:24:42.900",121.11,26.16,17,18.28,1.83,"None",44240,"Sam Ficken",47,1685,2019091600
"2019-09-17T01:24:43.000",122.83,25.98,15.54,18.52,1.72,"None",44240,"Sam Ficken",48,1685,2019091600
"2019-09-17T01:24:43.100",124.36,25.81,14.04,15.52,1.54,"None",44240,"Sam Ficken",49,1685,2019091600
"2019-09-20T00:27:44.700",3.6,28.41,19.2,6,1.95,"extra_point",43068,"Josh Lambo",41,229,2019091900
"2019-09-20T00:27:44.800",1.72,28.76,18.66,6.07,1.91,"None",43068,"Josh Lambo",42,229,2019091900
"2019-09-20T00:27:44.900",-0.08,29.09,18.01,6.31,1.83,"None",43068,"Josh Lambo",43,229,2019091900
"2019-09-20T00:27:45.000",-1.78,29.39,17.1,7.12,1.73,"None",43068,"Josh Lambo",44,229,2019091900
"2019-09-20T00:27:45.100",-3.43,29.69,16.39,7.17,1.67,"None",43068,"Josh Lambo",45,229,2019091900
"2019-09-20T00:43:09.900",4.05,27.33,19.06,7.17,1.94,"None",43068,"Josh Lambo",40,565,2019091900
"2019-09-20T00:43:10.000",2.16,27.61,18.61,6.59,1.91,"None",43068,"Josh Lambo",41,565,2019091900
"2019-09-20T00:43:10.100",0.35,27.87,18.02,6.41,1.84,"None",43068,"Josh Lambo",42,565,2019091900
"2019-09-20T00:43:10.200",-1.41,28.13,17.38,6.4,1.77,"None",43068,"Josh Lambo",43,565,2019091900
"2019-09-20T00:43:10.300",-3.06,28.38,16.56,6.73,1.67,"None",43068,"Josh Lambo",44,565,2019091900
"2019-09-20T02:18:34.700",3.62,27.59,15.99,2.06,1.61,"field_goal",43068,"Josh Lambo",42,2582,2019091900
"2019-09-20T02:18:34.800",2.03,27.47,15.76,2.64,1.59,"None",43068,"Josh Lambo",43,2582,2019091900
"2019-09-20T02:18:34.900",0.47,27.35,15.48,3.14,1.57,"None",43068,"Josh Lambo",44,2582,2019091900
"2019-09-20T02:18:35.000",-1.04,27.23,15.08,3.76,1.52,"None",43068,"Josh Lambo",45,2582,2019091900
"2019-09-20T02:18:35.100",-2.53,27.11,14.69,4.11,1.49,"None",43068,"Josh Lambo",46,2582,2019091900
"2019-09-20T02:47:18.300",3.29,27.99,20.15,24.79,2.36,"None",41991,"Cairo Santos",39,3222,2019091900
"2019-09-20T02:47:18.400",0.55,27.68,19.84,32.31,2.76,"None",41991,"Cairo Santos",40,3222,2019091900
"2019-09-20T02:47:18.500",-1.51,27.44,17.08,31.99,2.08,"None",41991,"Cairo Santos",41,3222,2019091900
"2019-09-20T02:47:18.600",-3.24,27.22,14.48,25.98,1.74,"None",41991,"Cairo Santos",42,3222,2019091900
"2019-09-20T02:47:18.700",-4.81,26.99,12.46,22.85,1.58,"None",41991,"Cairo Santos",43,3222,2019091900
"2019-09-22T17:56:04.400",114.95,27.33,24.4,0.97,2.38,"None",33469,"Stephen Hauschka",37,1432,2019092200
"2019-09-22T17:56:04.500",117.13,27.56,22.84,5.3,2.19,"None",33469,"Stephen Hauschka",38,1432,2019092200
"2019-09-22T17:56:04.600",119.53,27.79,21.1,10.78,2.41,"None",33469,"Stephen Hauschka",39,1432,2019092200
"2019-09-22T17:56:04.700",121.6,28,20.03,14.18,2.08,"None",33469,"Stephen Hauschka",40,1432,2019092200
"2019-09-22T17:56:04.800",123.53,28.18,18.57,13.97,1.93,"None",33469,"Stephen Hauschka",41,1432,2019092200
"2019-09-22T18:24:49.600",116.76,28.58,20.67,3.66,2.36,"None",33469,"Stephen Hauschka",41,2001,2019092200
"2019-09-22T18:24:49.700",118.77,28.46,19.75,5.42,2.01,"None",33469,"Stephen Hauschka",42,2001,2019092200
"2019-09-22T18:24:49.800",120.67,28.34,17.38,12.47,1.9,"None",33469,"Stephen Hauschka",43,2001,2019092200
"2019-09-22T18:24:49.900",122.38,28.24,16.75,22.93,1.72,"None",33469,"Stephen Hauschka",44,2001,2019092200
"2019-09-22T18:24:50.000",123.99,28.14,14.82,27.72,1.61,"None",33469,"Stephen Hauschka",45,2001,2019092200
"2019-09-22T18:41:18.200",117.49,31.21,11.77,4.05,1.2,"field_goal_missed",33469,"Stephen Hauschka",55,2494,2019092200
"2019-09-22T18:41:18.300",118.63,31.42,11.28,4.23,1.16,"None",33469,"Stephen Hauschka",56,2494,2019092200
"2019-09-22T18:41:18.400",119.68,31.62,10.04,6.99,1.07,"None",33469,"Stephen Hauschka",57,2494,2019092200
"2019-09-22T18:41:18.500",120.67,31.81,9.5,12.47,1.01,"None",33469,"Stephen Hauschka",58,2494,2019092200
"2019-09-22T18:41:18.600",121.58,31.98,8.33,14.71,0.93,"None",33469,"Stephen Hauschka",59,2494,2019092200
"2019-09-22T19:40:39.800",1.82,26.06,13.78,9.15,1.57,"None",38691,"Randy Bullock",39,3765,2019092200
"2019-09-22T19:40:39.900",0.49,25.99,12.86,8.86,1.33,"None",38691,"Randy Bullock",40,3765,2019092200
"2019-09-22T19:40:40.000",-0.75,25.93,12.77,6.01,1.24,"None",38691,"Randy Bullock",41,3765,2019092200
"2019-09-22T19:40:40.100",-2,25.86,12.2,5.51,1.25,"None",38691,"Randy Bullock",42,3765,2019092200
"2019-09-22T19:40:40.200",-3.24,25.8,13.11,1.73,1.25,"None",38691,"Randy Bullock",43,3765,2019092200
"2019-09-22T19:56:27.200",2.61,28.4,13.15,6.72,1.35,"None",38691,"Randy Bullock",43,4119,2019092200
"2019-09-22T19:56:27.300",1.2,28.54,13.99,2.92,1.41,"None",38691,"Randy Bullock",44,4119,2019092200
"2019-09-22T19:56:27.400",-0.44,28.7,14.42,1.71,1.65,"None",38691,"Randy Bullock",45,4119,2019092200
"2019-09-22T19:56:27.500",-1.82,28.82,13.78,3.24,1.39,"None",38691,"Randy Bullock",46,4119,2019092200
"2019-09-22T19:56:27.600",-3.38,28.9,13.05,6.53,1.56,"None",38691,"Randy Bullock",47,4119,2019092200
"2019-09-22T20:06:21.200",117.89,26.48,14.69,27.77,1.9,"None",33469,"Stephen Hauschka",39,4360,2019092200
"2019-09-22T20:06:21.300",119.55,26.22,12.92,20.06,1.67,"None",33469,"Stephen Hauschka",40,4360,2019092200
"2019-09-22T20:06:21.400",120.72,26.04,10.8,21.91,1.19,"None",33469,"Stephen Hauschka",41,4360,2019092200
"2019-09-22T20:06:21.500",122.31,25.81,9.48,21.44,1.61,"None",33469,"Stephen Hauschka",42,4360,2019092200
"2019-09-22T20:06:21.600",123.18,25.68,7.63,18.87,0.87,"None",33469,"Stephen Hauschka",43,4360,2019092200
"2019-09-22T17:07:44.500",3.58,30.56,15,3.89,1.5,"None",46298,"Jason Sanders",48,202,2019092201
"2019-09-22T17:07:44.600",2.01,30.51,14.99,3.67,1.57,"None",46298,"Jason Sanders",49,202,2019092201
"2019-09-22T17:07:44.700",0.46,30.45,14.9,3.42,1.55,"None",46298,"Jason Sanders",50,202,2019092201
"2019-09-22T17:07:44.800",-1.05,30.23,14.83,3.99,1.53,"None",46298,"Jason Sanders",51,202,2019092201
"2019-09-22T17:07:44.900",-2.53,30.1,14.57,3.55,1.48,"None",46298,"Jason Sanders",52,202,2019092201
"2019-09-22T17:14:48.000",114.36,26.05,18.44,5.16,0.01,"None",40775,"Brett Maher",37,387,2019092201
"2019-09-22T17:14:48.100",118.63,25.25,21.6,0.85,4.35,"None",40775,"Brett Maher",38,387,2019092201
"2019-09-22T17:14:48.200",120.64,25.06,21.42,2.44,2.02,"None",40775,"Brett Maher",39,387,2019092201
"2019-09-22T17:14:48.300",122.6,24.86,21.04,4.14,1.97,"None",40775,"Brett Maher",40,387,2019092201
"2019-09-22T17:14:48.400",124.5,24.61,20.35,6.4,1.92,"None",40775,"Brett Maher",41,387,2019092201
"2019-09-22T17:31:07.400",116.46,26.67,23.37,4.49,2.36,"None",40775,"Brett Maher",39,786,2019092201
"2019-09-22T17:31:07.500",118.76,26.48,22.86,5.74,2.31,"None",40775,"Brett Maher",40,786,2019092201
"2019-09-22T17:31:07.600",120.15,26.52,22.6,6.32,1.39,"None",40775,"Brett Maher",41,786,2019092201
"2019-09-22T17:31:07.700",122.31,25.88,19.57,0.28,2.25,"None",40775,"Brett Maher",42,786,2019092201
"2019-09-22T17:31:07.800",123.82,25.85,19.45,2.27,1.52,"None",40775,"Brett Maher",43,786,2019092201
"2019-09-22T17:40:37.100",3.09,26.3,15.8,1.37,1.78,"None",46298,"Jason Sanders",34,1032,2019092201
"2019-09-22T17:40:37.200",1.51,26.29,15.73,0.69,1.57,"None",46298,"Jason Sanders",35,1032,2019092201
"2019-09-22T17:40:37.300",-0.1,26.28,15.81,0.7,1.61,"None",46298,"Jason Sanders",36,1032,2019092201
"2019-09-22T17:40:37.400",-1.7,26.27,15.96,0.81,1.6,"None",46298,"Jason Sanders",37,1032,2019092201
"2019-09-22T17:40:37.500",-3.31,26.21,16.08,0.95,1.61,"None",46298,"Jason Sanders",38,1032,2019092201
"2019-09-22T18:09:58.100",117.53,27.1,18.53,7.47,1.9,"None",46298,"Jason Sanders",40,1696,2019092201
"2019-09-22T18:09:58.200",119.33,27.31,17.79,7.45,1.82,"None",46298,"Jason Sanders",41,1696,2019092201
"2019-09-22T18:09:58.300",121.09,27.45,17.14,7.14,1.77,"None",46298,"Jason Sanders",42,1696,2019092201
"2019-09-22T18:09:58.400",122.77,27.61,16.44,7.02,1.68,"None",46298,"Jason Sanders",43,1696,2019092201
"2019-09-22T18:09:58.500",124.25,27.7,15.09,8.34,1.49,"None",46298,"Jason Sanders",44,1696,2019092201
"2019-09-22T18:52:21.400",116.57,27.06,18.36,8.03,1.88,"None",40775,"Brett Maher",42,2537,2019092201
"2019-09-22T18:52:21.500",119,26.3,17.06,0.34,2.54,"None",40775,"Brett Maher",43,2537,2019092201
"2019-09-22T18:52:21.600",120.72,26.09,16.98,1.22,1.73,"None",40775,"Brett Maher",44,2537,2019092201
"2019-09-22T18:52:21.700",122.4,25.89,16.82,1.97,1.7,"None",40775,"Brett Maher",45,2537,2019092201
"2019-09-22T18:52:21.800",123.93,25.49,16.42,3.8,1.58,"None",40775,"Brett Maher",46,2537,2019092201
"2019-09-22T19:10:15.200",117.06,25.23,18.67,6.78,1.91,"None",40775,"Brett Maher",38,2978,2019092201
"2019-09-22T19:10:15.300",118.97,24.94,17.93,7.3,1.94,"None",40775,"Brett Maher",39,2978,2019092201
"2019-09-22T19:10:15.400",120.73,24.7,17.38,6.84,1.77,"None",40775,"Brett Maher",40,2978,2019092201
"2019-09-22T19:10:15.500",122.39,24.48,16.92,6.18,1.67,"None",40775,"Brett Maher",41,2978,2019092201
"2019-09-22T19:10:15.600",123.98,24.27,16.3,6.02,1.6,"None",40775,"Brett Maher",42,2978,2019092201
"2019-09-22T19:41:37.800",0.52,33.16,7.74,11.34,0.79,"None",40775,"Brett Maher",57,3658,2019092201
"2019-09-22T19:41:37.900",0.42,33.98,7.76,12.7,0.82,"None",40775,"Brett Maher",58,3658,2019092201
"2019-09-22T19:41:38.000",0.41,34.81,8.2,12.59,0.83,"None",40775,"Brett Maher",59,3658,2019092201
"2019-09-22T19:41:38.100",0.45,35.65,8.64,10.89,0.85,"field_goal_missed",40775,"Brett Maher",60,3658,2019092201
"2019-09-22T19:41:38.200",0.59,36.51,8.95,9.21,0.87,"None",40775,"Brett Maher",61,3658,2019092201
"2019-09-22T19:59:42.700",4.14,24.03,19.7,7.78,2.02,"None",40775,"Brett Maher",40,4032,2019092201
"2019-09-22T19:59:42.800",2.18,24.08,19.04,7.52,1.96,"None",40775,"Brett Maher",41,4032,2019092201
"2019-09-22T19:59:42.900",0.28,24.14,18.45,7.13,1.91,"None",40775,"Brett Maher",42,4032,2019092201
"2019-09-22T19:59:43.000",-1.55,24.22,17.79,6.93,1.83,"None",40775,"Brett Maher",43,4032,2019092201
"2019-09-22T19:59:43.100",-3.17,24.31,16.63,7.81,1.62,"None",40775,"Brett Maher",44,4032,2019092201
"2019-09-22T17:06:54.900",3.54,27.42,19.67,7.96,2.01,"extra_point",32386,"Mason Crosby",37,182,2019092202
"2019-09-22T17:06:55.000",1.63,27.47,18.81,8.09,1.92,"None",32386,"Mason Crosby",38,182,2019092202
"2019-09-22T17:06:55.100",-0.2,27.56,17.95,8.13,1.83,"None",32386,"Mason Crosby",39,182,2019092202
"2019-09-22T17:06:55.200",-1.95,27.65,17.14,8.01,1.75,"None",32386,"Mason Crosby",40,182,2019092202
"2019-09-22T17:06:55.300",-3.58,27.69,16.18,8.1,1.63,"None",32386,"Mason Crosby",41,182,2019092202
"2019-09-22T17:38:55.100",3.72,24.57,15.67,9.55,1.61,"None",40276,"Brandon McManus",39,920,2019092202
"2019-09-22T17:38:55.200",1.81,24.52,15.73,7.36,1.91,"extra_point",40276,"Brandon McManus",40,920,2019092202
"2019-09-22T17:38:55.300",0.16,24.41,15.32,6.1,1.66,"None",40276,"Brandon McManus",41,920,2019092202
"2019-09-22T17:38:55.400",-1.38,24.32,14.63,6.52,1.54,"None",40276,"Brandon McManus",42,920,2019092202
"2019-09-22T17:38:55.500",-2.93,24.21,14.38,8.09,1.55,"None",40276,"Brandon McManus",43,920,2019092202
"2019-09-22T17:52:45.700",116.6,26.21,15.24,4.47,1.59,"None",32386,"Mason Crosby",46,1161,2019092202
"2019-09-22T17:52:45.800",118.38,26.16,15.03,4.96,1.78,"field_goal",32386,"Mason Crosby",47,1161,2019092202
"2019-09-22T17:52:45.900",119.85,26.13,14.51,5.29,1.48,"None",32386,"Mason Crosby",48,1161,2019092202
"2019-09-22T17:52:46.000",121.22,26.08,14.87,2.67,1.37,"None",32386,"Mason Crosby",49,1161,2019092202
"2019-09-22T17:52:46.100",122.78,25.99,14.79,2.64,1.55,"None",32386,"Mason Crosby",50,1161,2019092202
"2019-09-22T18:07:31.400",2.92,27.57,14.96,14.52,1.57,"None",40276,"Brandon McManus",38,1542,2019092202
"2019-09-22T18:07:31.500",1.17,27.43,15.3,8.17,1.76,"field_goal",40276,"Brandon McManus",39,1542,2019092202
"2019-09-22T18:07:31.600",-0.6,27.31,15.45,5.78,1.77,"None",40276,"Brandon McManus",40,1542,2019092202
"2019-09-22T18:07:31.700",-2.1,27.21,14.72,5.99,1.51,"None",40276,"Brandon McManus",41,1542,2019092202
"2019-09-22T18:07:31.800",-3.68,27.04,13.66,7.97,1.59,"None",40276,"Brandon McManus",42,1542,2019092202
"2019-09-22T18:17:38.800",115.9,24.98,14.68,18.79,1.79,"None",32386,"Mason Crosby",38,1756,2019092202
"2019-09-22T18:17:38.900",117.92,24.81,13.92,15.24,2.02,"extra_point",32386,"Mason Crosby",39,1756,2019092202
"2019-09-22T18:17:39.000",120.14,24.64,14.23,14.29,2.23,"None",32386,"Mason Crosby",40,1756,2019092202
"2019-09-22T18:17:39.100",122,24.43,13.82,13.27,1.87,"None",32386,"Mason Crosby",41,1756,2019092202
"2019-09-22T18:17:39.200",123.78,24.22,13.52,10.49,1.79,"None",32386,"Mason Crosby",42,1756,2019092202
"2019-09-22T18:48:38.500",116.65,25.68,17.4,7.41,1.81,"None",32386,"Mason Crosby",39,2219,2019092202
"2019-09-22T18:48:38.600",118.4,25.63,16.89,8.96,1.75,"None",32386,"Mason Crosby",40,2219,2019092202
"2019-09-22T18:48:38.700",120.21,25.55,16.59,7.97,1.81,"None",32386,"Mason Crosby",41,2219,2019092202
"2019-09-22T18:48:38.800",121.86,25.47,15.92,7.39,1.65,"None",32386,"Mason Crosby",42,2219,2019092202
"2019-09-22T18:48:38.900",123.44,25.43,15.29,6.95,1.58,"None",32386,"Mason Crosby",43,2219,2019092202
"2019-09-22T19:01:28.900",-0.48,23.67,14.32,9.34,1.48,"None",40276,"Brandon McManus",41,2531,2019092202
"2019-09-22T19:01:29.500",-0.54,23.08,2.8,0.91,0.28,"None",40276,"Brandon McManus",47,2531,2019092202
"2019-09-22T19:01:29.600",-0.28,22.95,2.75,0.83,0.29,"None",40276,"Brandon McManus",48,2531,2019092202
"2019-09-22T19:01:29.700",-0.01,22.82,2.82,0.21,0.3,"None",40276,"Brandon McManus",49,2531,2019092202
"2019-09-22T19:01:29.800",0.26,22.69,3,0.68,0.31,"None",40276,"Brandon McManus",50,2531,2019092202
"2019-09-22T19:57:17.800",2.79,29.62,15.98,6.23,1.63,"None",32386,"Mason Crosby",44,3813,2019092202
"2019-09-22T19:57:17.900",1.24,29.85,15.41,6.14,1.57,"None",32386,"Mason Crosby",45,3813,2019092202
"2019-09-22T19:57:18.000",-0.26,30.1,14.94,5.63,1.52,"None",32386,"Mason Crosby",46,3813,2019092202
"2019-09-22T19:57:18.100",-1.86,30.4,15.17,3.97,1.62,"None",32386,"Mason Crosby",47,3813,2019092202
"2019-09-22T19:57:18.200",-3.34,30.63,14.79,4.02,1.5,"None",32386,"Mason Crosby",48,3813,2019092202
"2019-09-22T17:10:14.700",0.81,24.47,13.5,6.29,1.38,"None",21213,"Adam Vinatieri",51,287,2019092203
"2019-09-22T17:10:14.800",-0.49,24.27,12.88,6.14,1.32,"field_goal",21213,"Adam Vinatieri",52,287,2019092203
"2019-09-22T17:10:15.500",-1.3,28.88,6.04,0.82,0.6,"None",21213,"Adam Vinatieri",59,287,2019092203
"2019-09-22T17:10:15.600",-1.12,29.44,5.82,0.87,0.58,"None",21213,"Adam Vinatieri",60,287,2019092203
"2019-09-22T17:10:15.700",-0.94,29.97,5.44,2.29,0.56,"None",21213,"Adam Vinatieri",61,287,2019092203
"2019-09-22T17:30:22.500",3.11,26.08,18.71,9.89,1.85,"None",21213,"Adam Vinatieri",39,738,2019092203
"2019-09-22T17:30:22.600",1.39,25.9,17.51,10.02,1.73,"None",21213,"Adam Vinatieri",40,738,2019092203
"2019-09-22T17:30:22.700",-0.37,25.67,16.77,9.29,1.77,"None",21213,"Adam Vinatieri",41,738,2019092203
